,DayNum,LScore,LTeamID,LTseed,NumOT,Season,WLoc,WScore,WTeamID,WTseed,index
46,11,59,1108,,0,2018,H,99,1261,,150730
47,11,59,1291,,0,2018,H,80,1266,,150731
48,11,91,1404,,1,2018,H,102,1267,,150732
49,11,61,1392,,0,2018,N,76,1268,,150733
50,11,69,1262,,0,2018,H,74,1269,,150734
51,11,45,1205,,0,2018,H,77,1274,08,150735
52,11,54,1200,,0,2018,A,55,1275,,150736
53,11,66,1316,,0,2018,H,98,1277,02,150737
54,11,77,1367,,0,2018,H,92,1278,,150738
55,11,76,1418,12,0,2018,H,94,1279,,150739
56,11,68,1106,,0,2018,H,96,1280,,150740
57,11,59,1235,,0,2018,H,74,1281,07,150741
58,11,80,1443,,0,2018,A,85,1283,,150742
59,11,78,1137,14,0,2018,H,79,1284,,150743
60,11,80,1303,,1,2018,N,89,1286,,150744
61,11,63,1190,13,0,2018,H,81,1297,,150745
62,11,62,1338,,0,2018,H,71,1298,,150746
63,11,67,1440,,0,2018,H,102,1301,11,150747
64,11,64,1225,,0,2018,H,88,1305,08,150748
65,11,75,1382,11,0,2018,A,77,1310,,150749
66,11,106,1410,,0,2018,A,111,1311,16,150750
67,11,69,1320,,0,2018,H,86,1314,03,150751
68,11,80,1407,,0,2018,N,83,1315,,150752
69,11,59,1131,,0,2018,A,65,1318,,150753
70,11,75,1259,,0,2018,H,79,1321,,150754
71,11,71,1236,,0,2018,H,85,1324,,150755
72,11,64,1352,,0,2018,H,95,1326,04,150756
73,11,47,1337,,0,2018,H,78,1329,,150757
74,11,54,1406,,0,2018,H,57,1330,,150758
75,11,54,1164,,0,2018,H,70,1332,,150759
76,11,82,1381,,0,2018,H,99,1333,,150760
77,11,75,1144,,0,2018,H,86,1336,,150761
78,11,55,1223,,0,2018,H,84,1344,10,150762
79,11,74,1188,,0,2018,H,105,1345,02,150763
80,11,60,1421,,0,2018,H,84,1348,05,150764
81,11,75,1214,,0,2018,H,90,1351,14,150765
82,11,54,1414,,0,2018,H,65,1355,13,150766
83,11,66,1457,15,0,2018,A,81,1356,,150767
84,11,68,1192,,0,2018,H,90,1371,09,150768
85,11,67,1420,,0,2018,H,78,1374,,150769
86,11,52,1459,,0,2018,A,73,1376,,150770
87,11,59,1194,,0,2018,H,60,1378,,150771
88,11,61,1309,,0,2018,H,77,1385,,150772
89,11,46,1370,,0,2018,H,62,1387,,150773
90,11,62,1142,,0,2018,H,78,1390,,150774
91,11,45,1165,,0,2018,H,77,1393,12,150775
92,11,73,1419,,0,2018,H,83,1395,09,150776
93,11,53,1342,,0,2018,H,88,1397,04,150777
94,11,59,1322,,0,2018,H,105,1400,12,150778
95,11,50,1375,,0,2018,H,75,1403,03,150779
96,11,96,1254,,0,2018,H,102,1408,,150780
97,11,67,1239,,0,2018,H,96,1412,,150781
98,11,66,1143,,0,2018,A,74,1415,,150782
99,11,79,1273,,0,2018,H,88,1416,,150783
100,11,42,1168,,0,2018,H,84,1425,,150784
101,11,62,1341,,0,2018,H,83,1428,,150785
102,11,65,1212,,0,2018,H,94,1433,,150786
103,11,54,1122,,0,2018,H,73,1435,,150787
104,11,60,1162,,0,2018,H,75,1437,01,150788
105,11,48,1422,,0,2018,H,60,1438,01,150789
106,11,79,1178,,0,2018,H,111,1439,10,150790
107,11,82,1125,14,0,2018,H,86,1449,,150791
108,11,59,1429,,0,2018,H,65,1451,,150792
109,11,57,1282,,0,2018,H,109,1455,04,150793
110,11,50,1354,,0,2018,H,85,1458,,150794
111,11,65,1151,,0,2018,H,74,1461,,150795
112,11,49,1287,,0,2018,H,101,1462,01,150796
113,12,57,1156,,0,2018,H,67,1103,,150797
114,12,53,1237,,0,2018,H,68,1133,,150798
115,12,75,1145,,0,2018,H,80,1138,13,150799
116,12,61,1290,,0,2018,H,91,1140,,150800
117,12,69,1430,,0,2018,H,99,1181,02,150801
118,12,70,1383,,0,2018,H,80,1182,,150802
119,12,72,1335,,0,2018,H,80,1193,,150803
120,12,87,1229,,0,2018,H,98,1195,16,150804
121,12,78,1464,,0,2018,N,111,1245,,150805
122,12,40,1389,,0,2018,H,61,1247,,150806
123,12,76,1265,,1,2018,A,84,1250,,150807
124,12,66,1316,,0,2018,H,86,1276,05,150808
125,12,68,1183,,0,2018,H,72,1304,,150809
126,12,58,1177,,0,2018,A,72,1323,,150810
127,12,53,1105,,0,2018,H,61,1325,,150811
128,12,75,1339,,0,2018,A,80,1340,,150812
129,12,77,1171,,0,2018,H,78,1346,,150813
130,12,66,1295,,0,2018,H,85,1364,15,150814
131,12,61,1255,,0,2018,A,74,1372,,150815
132,12,68,1384,,0,2018,H,85,1388,09,150816
133,12,65,1452,05,0,2018,N,88,1401,06,150817
134,12,87,1386,,0,2018,H,98,1405,,150818
135,12,60,1210,,0,2018,N,63,1417,,150819
136,12,66,1197,,0,2018,H,108,1424,,150820
137,12,80,1258,,0,2018,H,85,1426,,150821
138,12,49,1312,,0,2018,A,60,1447,16,150822
139,13,57,1402,,0,2018,H,65,1102,,150823
140,13,78,1420,,0,2018,H,103,1112,04,150824
141,13,73,1137,14,0,2018,H,101,1116,10,150825
142,13,69,1381,,0,2018,H,90,1129,,150826
143,13,52,1354,,0,2018,H,91,1130,,150827
144,13,75,1343,,0,2018,H,85,1139,07,150828
145,13,82,1142,,0,2018,H,85,1143,,150829
146,13,63,1299,,0,2018,H,87,1155,03,150830
147,13,72,1108,,0,2018,H,109,1166,07,150831
148,13,50,1164,,0,2018,H,76,1187,,150832
149,13,57,1239,,0,2018,H,73,1207,,150833
150,13,67,1269,,1,2018,H,70,1217,16,150834
151,13,78,1315,,0,2018,H,81,1218,,150835
152,13,74,1404,,0,2018,H,77,1228,,150836
153,13,77,1224,,0,2018,H,86,1231,,150837
154,13,58,1106,,0,2018,H,92,1234,,150838
155,13,69,1436,13,0,2018,H,73,1246,06,150839
156,13,70,1287,,0,2018,H,77,1252,,150840
157,13,61,1206,,0,2018,H,72,1257,10,150841
158,13,43,1271,,0,2018,H,96,1268,,150842
159,13,55,1298,,0,2018,H,89,1274,08,150843
160,13,56,1149,14,0,2018,H,78,1301,11,150844
161,13,72,1347,,0,2018,H,82,1326,04,150845
162,13,89,1303,,0,2018,H,108,1328,06,150846
163,13,57,1192,,0,2018,H,81,1336,,150847
164,13,42,1152,,0,2018,H,111,1345,02,150848
165,13,67,1148,,0,2018,H,71,1353,,150849
166,13,64,1363,,0,2018,A,81,1360,,150850
167,13,65,1284,,0,2018,H,75,1371,09,150851
168,13,65,1419,,0,2018,H,83,1374,,150852
169,13,80,1334,,0,2018,H,89,1390,,150853
170,13,64,1198,,1,2018,A,70,1391,,150854
171,13,57,1115,,0,2018,N,81,1407,,150855
172,13,69,1176,,0,2018,A,83,1414,,150856
173,13,93,1154,,0,2018,H,132,1439,10,150857
174,13,69,1186,,0,2018,H,79,1449,,150858
175,13,84,1411,,1,2018,H,86,1450,,150859
176,13,61,1463,,0,2018,H,89,1458,,150860
177,14,74,1131,,0,2018,A,88,1107,,150861
178,14,69,1101,,0,2018,H,83,1117,,150862
179,14,46,1394,,0,2018,H,70,1124,11,150863
180,14,60,1435,,0,2018,H,69,1125,14,150864
181,14,72,1346,,0,2018,A,79,1135,,150865
182,14,51,1441,,0,2018,H,102,1153,03,150866
183,14,84,1127,,0,2018,H,94,1165,,150867
184,14,57,1175,,0,2018,H,81,1177,,150868
185,14,61,1366,16,0,2018,A,76,1190,13,150869
186,14,55,1300,,0,2018,H,68,1191,,150870
187,14,53,1373,,0,2018,A,86,1195,16,150871
188,14,74,1205,,0,2018,H,116,1196,06,150872
189,14,68,1254,,0,2018,H,81,1200,,150873
190,14,73,1169,,0,2018,H,89,1201,,150874
191,14,53,1167,,0,2018,H,77,1204,,150875
192,14,61,1352,,0,2018,H,75,1213,,150876
193,14,67,1407,,1,2018,H,72,1218,,150877
194,14,57,1244,,0,2018,H,75,1220,,150878
195,14,61,1350,,0,2018,A,94,1240,,150879
196,14,71,1335,,2,2018,A,75,1247,,150880
197,14,95,1369,,1,2018,H,96,1256,,150881
198,14,74,1380,16,0,2018,H,83,1267,,150882
199,14,65,1141,,0,2018,H,72,1276,05,150883
200,14,74,1344,10,0,2018,A,86,1278,,150884
201,14,75,1184,,0,2018,H,85,1279,,150885
202,14,55,1447,16,0,2018,H,99,1281,07,150886
203,14,78,1338,,1,2018,A,83,1285,15,150887
204,14,53,1378,,0,2018,A,63,1288,,150888
205,14,67,1293,,0,2018,A,72,1292,11,150889
206,14,67,1317,,0,2018,H,86,1304,,150890
207,14,81,1348,05,0,2018,H,88,1305,08,150891
208,14,71,1115,,0,2018,N,80,1315,,150892
209,14,45,1108,,0,2018,H,73,1320,,150893
210,14,66,1389,,0,2018,H,75,1321,,150894
211,14,62,1291,,0,2018,H,88,1323,,150895
212,14,68,1309,,0,2018,H,87,1324,,150896
213,14,65,1150,,0,2018,H,83,1329,,150897
214,14,53,1241,,0,2018,A,69,1330,,150898
215,14,67,1341,,0,2018,H,100,1332,,150899
216,14,68,1105,,0,2018,H,87,1359,,150900
217,14,63,1384,,0,2018,H,75,1362,,150901
218,14,60,1444,,0,2018,H,78,1376,,150902
219,14,79,1132,,0,2018,A,88,1377,,150903
220,14,82,1227,,1,2018,A,86,1386,,150904
221,14,74,1308,12,0,2018,H,92,1388,09,150905
222,14,63,1399,,0,2018,H,100,1395,09,150906
223,14,66,1368,,0,2018,H,89,1408,,150907
224,14,71,1331,,0,2018,H,90,1409,,150908
225,14,74,1126,,0,2018,H,92,1410,,150909
226,14,47,1151,,0,2018,H,89,1412,,150910
227,14,59,1294,,0,2018,A,74,1413,,150911
228,14,65,1295,,0,2018,H,75,1425,,150912
229,14,51,1290,,0,2018,H,91,1428,,150913
230,14,73,1286,,0,2018,H,81,1429,,150914
231,14,85,1316,,0,2018,H,95,1433,,150915
232,14,49,1122,,0,2018,H,93,1438,01,150916
233,14,56,1235,,0,2018,A,74,1454,,150917
234,14,63,1158,,0,2018,H,81,1455,04,150918
235,14,66,1333,,0,2018,A,75,1461,,150919
236,14,75,1351,14,0,2018,H,101,1462,01,150920
237,15,79,1145,,0,2018,H,93,1102,,150921
238,15,64,1252,,0,2018,H,86,1104,07,150922
239,15,68,1361,,0,2018,H,90,1113,08,150923
240,15,53,1357,,0,2018,H,73,1130,,150924
241,15,53,1174,,0,2018,H,61,1133,,150925
242,15,62,1176,,0,2018,H,89,1160,,150926
243,15,76,1457,15,0,2018,H,80,1161,,150927
244,15,77,1255,,0,2018,A,87,1162,,150928
245,15,64,1392,,0,2018,H,72,1163,,150929
246,15,81,1423,,0,2018,H,108,1172,,150930
247,15,81,1277,02,0,2018,N,88,1181,02,150931
248,15,61,1440,,0,2018,H,77,1182,,150932
249,15,61,1390,,0,2018,A,67,1186,,150933
250,15,52,1259,,0,2018,H,64,1193,,150934
251,15,67,1203,,0,2018,H,87,1199,08,150935
252,15,67,1189,,0,2018,H,76,1202,,150936
253,15,65,1367,,0,2018,H,74,1208,,150937
254,15,54,1349,,0,2018,A,75,1209,,150938
255,15,69,1224,,0,2018,H,106,1211,05,150939
256,15,61,1246,06,0,2018,N,65,1242,01,150940
257,15,51,1282,,0,2018,H,72,1243,11,150941
258,15,60,1157,,0,2018,H,66,1249,,150942
259,15,66,1448,,0,2018,A,79,1251,,150943
260,15,62,1114,,0,2018,H,70,1272,,150944
261,15,58,1238,,0,2018,H,86,1273,,150945
262,15,67,1460,15,1,2018,H,73,1275,,150946
263,15,72,1250,,0,2018,A,80,1284,,150947
264,15,65,1453,,0,2018,H,85,1296,,150948
265,15,72,1136,,0,2018,H,95,1301,11,150949
266,15,71,1303,,0,2018,H,103,1307,,150950
267,15,80,1248,,0,2018,H,96,1312,,150951
268,15,71,1266,,0,2018,A,86,1345,02,150952
269,15,38,1156,,0,2018,H,70,1353,,150953
270,15,63,1106,,0,2018,H,94,1355,13,150954
271,15,55,1148,,0,2018,H,80,1385,,150955
272,15,62,1233,,0,2018,H,71,1393,12,150956
273,15,53,1219,,0,2018,H,84,1397,04,150957
274,15,60,1306,,0,2018,H,78,1400,12,150958
275,15,44,1263,,0,2018,H,83,1403,03,150959
276,15,71,1226,,0,2018,A,84,1430,,150960
277,15,77,1311,16,0,2018,H,113,1437,01,150961
278,15,54,1354,,0,2018,H,86,1463,,150962
279,16,76,1240,,0,2018,H,81,1138,13,150963
280,16,56,1343,,0,2018,A,65,1140,,150964
281,16,88,1321,,0,2018,A,92,1166,07,150965
282,16,68,1291,,0,2018,H,102,1207,,150966
283,16,71,1175,,0,2018,H,85,1236,,150967
284,16,64,1415,,0,2018,H,76,1258,,150968
285,16,73,1265,,0,2018,H,76,1262,,150969
286,16,79,1383,,1,2018,H,80,1264,,150970
287,16,65,1139,07,0,2018,H,79,1268,,150971
288,16,81,1310,,0,2018,H,107,1278,,150972
289,16,58,1380,16,0,2018,H,86,1283,,150973
290,16,73,1154,,0,2018,H,92,1299,,150974
291,16,63,1365,,0,2018,A,93,1305,08,150975
292,16,81,1137,14,0,2018,H,93,1314,03,150976
293,16,69,1123,,0,2018,H,108,1328,06,150977
294,16,45,1298,,0,2018,H,66,1335,,150978
295,16,57,1285,15,0,2018,H,70,1336,,150979
296,16,62,1364,15,0,2018,H,70,1338,,150980
297,16,66,1187,,0,2018,A,73,1347,,150981
298,16,53,1216,,0,2018,H,89,1351,14,150982
299,16,53,1352,,0,2018,H,65,1360,,150983
300,16,68,1231,,0,2018,H,84,1371,09,150984
301,16,35,1322,,0,2018,H,81,1374,,150985
302,16,72,1391,,0,2018,A,75,1378,,150986
303,16,57,1168,,0,2018,H,76,1388,09,150987
304,16,71,1377,,0,2018,H,76,1395,09,150988
305,16,57,1300,,0,2018,H,74,1404,,150989
306,16,75,1394,,1,2018,A,82,1410,,150990
307,16,58,1334,,0,2018,A,62,1413,,150991
308,16,65,1205,,0,2018,H,68,1416,,150992
309,16,101,1146,,1,2018,H,106,1417,,150993
310,16,63,1341,,0,2018,H,98,1424,,150994
311,16,78,1402,,0,2018,A,79,1427,,150995
312,16,47,1290,,0,2018,H,83,1429,,150996
313,16,69,1188,,0,2018,A,94,1434,,150997
314,16,54,1183,,0,2018,H,56,1442,,150998
315,16,59,1370,,0,2018,H,75,1450,,150999
316,16,64,1110,,0,2018,H,98,1452,05,151000
317,16,76,1214,,0,2018,H,83,1456,,151001
318,17,59,1167,,0,2018,H,91,1112,04,151002
319,17,64,1232,,0,2018,N,83,1120,02,151003
320,17,63,1292,11,0,2018,A,69,1125,14,151004
321,17,56,1431,,0,2018,N,58,1129,,151005
322,17,65,1459,,0,2018,H,79,1143,,151006
323,17,54,1164,,0,2018,H,97,1153,03,151007
324,17,76,1325,,0,2018,N,81,1155,03,151008
325,17,61,1165,,0,2018,H,72,1159,,151009
326,17,59,1117,,0,2018,H,76,1185,,151010
327,17,50,1369,,0,2018,H,66,1191,,151011
328,17,68,1316,,0,2018,H,108,1196,06,151012
329,17,57,1127,,0,2018,H,69,1206,,151013
330,17,69,1173,,0,2018,N,72,1220,,151014
331,17,69,1217,16,0,2018,H,73,1221,,151015
332,17,55,1175,,0,2018,H,95,1227,,151016
333,17,65,1376,,0,2018,N,69,1229,,151017
334,17,74,1212,,0,2018,H,85,1234,,151018
335,17,98,1111,,0,2018,N,104,1235,,151019
336,17,73,1375,,0,2018,H,81,1247,,151020
337,17,56,1282,,0,2018,A,66,1260,12,151021
338,17,86,1359,,0,2018,H,105,1261,,151022
339,17,59,1197,,0,2018,H,90,1274,08,151023
340,17,47,1379,,0,2018,H,61,1276,05,151024
341,17,83,1267,,0,2018,H,86,1287,,151025
342,17,68,1342,,0,2018,H,86,1301,11,151026
343,17,78,1126,,0,2018,H,90,1317,,151027
344,17,66,1152,,0,2018,H,105,1323,,151028
345,17,64,1411,,0,2018,H,82,1326,04,151029
346,17,48,1331,,0,2018,H,91,1329,,151030
347,17,70,1449,,0,2018,N,77,1344,10,151031
348,17,69,1363,,0,2018,H,81,1381,,151032
349,17,56,1304,,0,2018,H,79,1385,,151033
350,17,71,1439,10,0,2018,N,77,1387,,151034
351,17,65,1330,,0,2018,N,76,1396,,151035
352,17,74,1444,,0,2018,N,81,1409,,151036
353,17,75,1368,,0,2018,H,86,1419,,151037
354,17,59,1281,07,0,2018,H,77,1428,,151038
355,17,70,1458,,0,2018,A,80,1462,01,151039
356,18,67,1105,,0,2018,H,104,1104,07,151040
357,18,72,1463,,0,2018,H,80,1107,,151041
358,18,62,1319,,0,2018,H,97,1113,08,151042
359,18,75,1201,,0,2018,H,83,1116,10,151043
360,18,76,1392,,0,2018,H,87,1123,,151044
361,18,61,1108,,0,2018,H,78,1124,11,151045
362,18,64,1229,,0,2018,N,82,1129,,151046
363,18,68,1187,,0,2018,A,79,1148,,151047
364,18,59,1220,,0,2018,N,78,1155,03,151048
365,18,56,1164,,0,2018,H,80,1156,,151049
366,18,69,1427,,0,2018,N,83,1157,,151050
367,18,69,1346,,0,2018,N,70,1160,,151051
368,18,65,1325,,0,2018,N,79,1173,,151052
369,18,74,1448,,0,2018,N,77,1179,,151053
370,18,80,1222,09,0,2018,N,84,1180,,151054
371,18,61,1380,16,0,2018,H,78,1181,02,151055
372,18,79,1237,,0,2018,H,80,1183,,151056
373,18,87,1198,,3,2018,N,95,1189,,151057
374,18,43,1200,,0,2018,N,67,1199,08,151058
375,18,73,1177,,0,2018,H,82,1228,,151059
376,18,72,1451,,0,2018,N,80,1233,,151060
377,18,78,1409,,0,2018,N,80,1235,,151061
378,18,64,1355,13,0,2018,H,98,1242,01,151062
379,18,49,1414,,0,2018,H,71,1243,11,151063
380,18,61,1190,13,0,2018,H,78,1246,06,151064
381,18,90,1373,,1,2018,H,91,1250,,151065
382,18,78,1303,,0,2018,H,87,1257,10,151066
383,18,48,1251,,0,2018,A,63,1273,,151067
384,18,74,1254,,0,2018,N,78,1275,,151068
385,18,72,1209,,0,2018,H,77,1279,,151069
386,18,82,1337,,0,2018,A,84,1294,,151070
387,18,54,1283,,0,2018,A,57,1295,,151071
388,18,78,1241,,0,2018,N,87,1297,,151072
389,18,56,1307,,0,2018,H,75,1308,12,151073
390,18,44,1232,,0,2018,N,62,1330,,151074
391,18,56,1106,,0,2018,H,114,1332,,151075
392,18,65,1162,,0,2018,H,79,1336,,151076
393,18,63,1387,,0,2018,N,90,1344,10,151077
394,18,65,1322,,0,2018,A,87,1349,,151078
395,18,52,1270,,0,2018,H,83,1361,,151079
396,18,56,1170,,0,2018,H,69,1362,,151080
397,18,56,1431,,0,2018,N,80,1376,,151081
398,18,59,1318,,0,2018,H,73,1390,,151082
399,18,74,1120,02,0,2018,N,88,1396,,151083
400,18,65,1364,15,0,2018,H,84,1401,06,151084
401,18,72,1259,,0,2018,A,95,1406,,151085
402,18,53,1161,,0,2018,N,80,1408,,151086
403,18,68,1354,,0,2018,H,96,1417,,151087
404,18,82,1366,16,0,2018,H,115,1418,12,151088
405,18,76,1186,,0,2018,H,91,1424,,151089
406,18,76,1421,,0,2018,H,79,1435,,151090
407,18,64,1133,,0,2018,N,65,1436,13,151091
408,18,57,1248,,0,2018,N,104,1437,01,151092
409,18,67,1433,,0,2018,A,76,1438,01,151093
410,18,79,1449,,0,2018,N,103,1439,10,151094
411,18,67,1111,,0,2018,N,86,1444,,151095
412,19,59,1404,,0,2018,H,76,1103,,151096
413,19,73,1265,,0,2018,A,94,1119,,151097
414,19,88,1223,,0,2018,H,93,1125,14,151098
415,19,80,1195,16,0,2018,H,83,1132,,151099
416,19,69,1427,,0,2018,N,71,1133,,151100
417,19,65,1202,,0,2018,H,82,1139,07,151101
418,19,59,1365,,0,2018,A,63,1142,,151102
419,19,84,1464,,0,2018,H,104,1145,,151103
420,19,72,1367,,0,2018,A,82,1149,14,151104
421,19,77,1219,,0,2018,A,79,1154,,151105
422,19,72,1150,,0,2018,A,81,1158,,151106
423,19,81,1179,,0,2018,N,86,1160,,151107
424,19,66,1224,,0,2018,H,76,1185,,151108
425,19,76,1391,,0,2018,A,80,1188,,151109
426,19,61,1127,,0,2018,H,66,1191,,151110
427,19,57,1214,,0,2018,H,65,1203,,151111
428,19,73,1169,,1,2018,H,78,1206,,151112
429,19,57,1271,,0,2018,H,83,1207,,151113
430,19,66,1429,,0,2018,H,79,1211,05,151114
431,19,51,1114,,0,2018,H,76,1213,,151115
432,19,66,1251,,0,2018,A,68,1222,09,151116
433,19,54,1358,,0,2018,H,63,1225,,151117
434,19,51,1227,,0,2018,A,67,1236,,151118
435,19,84,1216,,0,2018,N,86,1254,,151119
436,19,58,1286,,0,2018,H,71,1256,,151120
437,19,69,1217,16,0,2018,H,73,1264,,151121
438,19,78,1137,14,0,2018,H,80,1268,,151122
439,19,59,1180,,0,2018,N,78,1273,,151123
440,19,48,1197,,0,2018,H,79,1280,,151124
441,19,81,1316,,0,2018,N,84,1291,,151125
442,19,65,1398,,0,2018,A,75,1292,11,151126
443,19,61,1460,15,0,2018,A,80,1293,,151127
444,19,72,1233,,0,2018,N,85,1297,,151128
445,19,71,1136,,0,2018,A,79,1298,,151129
446,19,82,1239,,1,2018,A,90,1299,,151130
447,19,74,1334,,0,2018,A,89,1305,08,151131
448,19,44,1152,,0,2018,H,82,1320,,151132
449,19,74,1247,,0,2018,N,82,1321,,151133
450,19,81,1253,,0,2018,H,89,1333,,151134
451,19,82,1415,,0,2018,A,94,1340,,151135
452,19,64,1193,,0,2018,H,106,1345,02,151136
453,19,62,1313,,0,2018,H,71,1360,,151137
454,19,71,1178,,0,2018,N,102,1370,,151138
455,19,53,1312,,0,2018,H,82,1371,09,151139
456,19,37,1115,,0,2018,H,72,1374,,151140
457,19,46,1263,,0,2018,N,68,1375,,151141
458,19,55,1212,,0,2018,H,84,1377,,151142
459,19,58,1238,,0,2018,H,72,1382,11,151143
460,19,56,1255,,0,2018,A,83,1384,,151144
461,19,58,1343,,0,2018,H,71,1386,,151145
462,19,61,1357,,0,2018,N,70,1389,,151146
463,19,67,1411,,0,2018,H,80,1393,12,151147
464,19,68,1244,,0,2018,H,82,1399,,151148
465,19,57,1252,,0,2018,H,80,1400,12,151149
466,19,58,1410,,0,2018,H,75,1402,,151150
467,19,64,1130,,0,2018,N,75,1403,03,151151
468,19,74,1324,,0,2018,H,87,1405,,151152
469,19,64,1456,,0,2018,H,75,1416,,151153
470,19,84,1144,,0,2018,H,88,1423,,151154
471,19,75,1140,,0,2018,A,89,1426,,151155
472,19,71,1413,,0,2018,H,80,1430,,151156
473,19,67,1157,,0,2018,N,80,1436,13,151157
474,19,58,1342,,0,2018,H,78,1440,,151158
475,19,70,1110,,0,2018,H,71,1447,16,151159
476,19,55,1346,,0,2018,N,72,1448,,151160
477,19,62,1226,,0,2018,H,83,1450,,151161
478,19,65,1241,,0,2018,N,73,1451,,151162
479,19,48,1288,,0,2018,H,111,1452,05,151163
480,19,51,1198,,0,2018,H,66,1454,,151164
481,20,72,1431,,0,2018,N,76,1111,,151165
482,20,78,1414,,0,2018,H,99,1113,08,151166
483,20,78,1220,,0,2018,N,89,1120,02,151167
484,20,77,1370,,0,2018,H,90,1125,14,151168
485,20,61,1247,,0,2018,N,82,1130,,151169
486,20,64,1451,,0,2018,N,70,1133,,151170
487,20,76,1108,,0,2018,H,102,1146,,151171
488,20,84,1233,,0,2018,N,89,1157,,151172
489,20,88,1420,,0,2018,H,93,1159,,151173
490,20,70,1273,,0,2018,N,79,1160,,151174
491,20,66,1131,,0,2018,H,85,1163,,151175
492,20,73,1249,,0,2018,A,85,1167,,151176
493,20,109,1223,,1,2018,N,116,1178,,151177
494,20,88,1180,,2,2018,N,90,1179,,151178
495,20,63,1306,,0,2018,H,70,1196,06,151179
496,20,73,1161,,0,2018,N,90,1199,08,151180
497,20,65,1394,,0,2018,H,68,1208,,151181
498,20,62,1126,,0,2018,H,65,1210,,151182
499,20,58,1275,,0,2018,N,68,1216,,151183
500,20,73,1448,,0,2018,N,78,1222,09,151184
501,20,74,1267,,0,2018,H,91,1228,,151185
502,20,68,1409,,0,2018,N,84,1229,,151186
503,20,53,1378,,0,2018,H,70,1231,,151187
504,20,64,1129,,0,2018,N,75,1235,,151188
505,20,67,1290,,0,2018,H,80,1245,,151189
506,20,72,1346,,0,2018,H,84,1251,,151190
507,20,86,1270,,1,2018,H,92,1258,,151191
508,20,67,1359,,0,2018,H,88,1260,12,151192
509,20,78,1165,,0,2018,H,98,1262,,151193
510,20,76,1310,,0,2018,H,101,1269,,151194
511,20,71,1392,,0,2018,H,93,1277,02,151195
512,20,64,1441,,0,2018,H,92,1278,,151196
513,20,67,1380,16,0,2018,H,80,1300,,151197
514,20,70,1315,,0,2018,H,92,1304,,151198
515,20,94,1232,,4,2018,N,96,1325,,151199
516,20,55,1318,,0,2018,H,80,1326,04,151200
517,20,67,1173,,0,2018,N,75,1330,,151201
518,20,71,1123,,0,2018,H,95,1332,,151202
519,20,66,1221,,0,2018,H,88,1348,05,151203
520,20,59,1182,,0,2018,A,66,1352,,151204
521,20,39,1164,,0,2018,H,64,1353,,151205
522,20,68,1263,,1,2018,N,69,1357,,151206
523,20,49,1389,,0,2018,N,54,1375,,151207
524,20,66,1444,,0,2018,N,79,1376,,151208
525,20,74,1135,,0,2018,H,77,1383,,151209
