,DayNum,LScore,LTeamID,LTseed,Lsea,NumOT,Season,WLoc,WScore,WTeamID,WTseed,Wsea,index
130,12,47,1111,,,0,2015,H,73,1325,,,134696
131,12,56,1423,,,0,2015,H,76,1330,,,134697
132,12,68,1409,,,0,2015,H,77,1331,,,134698
133,12,68,1425,,,0,2015,A,76,1340,,,134699
134,12,60,1107,14,W,0,2015,H,64,1344,06,W,134700
135,12,56,1369,,,0,2015,N,67,1360,,,134701
136,12,65,1197,,,0,2015,H,78,1367,,,134702
137,12,57,1171,,,0,2015,H,77,1382,,,134703
138,12,59,1356,,,0,2015,H,62,1387,,,134704
139,12,65,1412,14,X,0,2015,A,74,1419,,,134705
140,12,70,1122,,,0,2015,H,77,1443,,,134706
141,13,68,1169,,,0,2015,H,86,1112,02,Z,134707
142,13,79,1106,,,0,2015,H,97,1116,05,Z,134708
143,13,59,1244,,,0,2015,H,93,1143,,,134709
144,13,60,1189,,,0,2015,A,73,1150,,,134710
145,13,66,1152,,,0,2015,H,84,1166,,,134711
146,13,38,1226,,,0,2015,H,54,1176,,,134712
147,13,53,1353,,,0,2015,A,70,1203,,,134713
148,13,60,1343,,,0,2015,H,63,1206,,,134714
149,13,50,1389,,,0,2015,H,51,1216,,,134715
150,13,57,1217,13,Z,0,2015,N,58,1221,,,134716
151,13,56,1164,,,0,2015,H,114,1228,,,134717
152,13,52,1138,12,Y,0,2015,H,71,1246,01,Y,134718
153,13,71,1165,,,0,2015,H,76,1259,,,134719
154,13,47,1366,,,0,2015,H,66,1267,,,134720
155,13,62,1130,,,0,2015,N,71,1269,,,134721
156,13,63,1381,,,0,2015,H,76,1275,,,134722
157,13,41,1434,13,Y,0,2015,H,56,1281,,,134723
158,13,75,1146,,,0,2015,H,100,1303,,,134724
159,13,61,1297,,,0,2015,H,80,1304,,,134725
160,13,59,1168,,,0,2015,H,67,1307,,,134726
161,13,59,1352,16,X,0,2015,H,103,1314,04,Z,134727
162,13,65,1131,,,0,2015,N,71,1318,14,Y,134728
163,13,53,1298,,,0,2015,H,92,1323,03,Y,134729
164,13,53,1368,,,0,2015,H,78,1328,03,W,134730
165,13,52,1341,,,0,2015,H,74,1329,09,Z,134731
166,13,54,1200,,,0,2015,H,73,1336,,,134732
167,13,56,1359,,,0,2015,H,63,1338,,,134733
168,13,68,1363,,,1,2015,A,73,1339,,,134734
169,13,57,1237,,,0,2015,H,77,1345,09,Y,134735
170,13,56,1262,,,0,2015,H,72,1348,,,134736
171,13,52,1354,,,0,2015,H,91,1362,,,134737
172,13,47,1273,,,0,2015,H,63,1371,,,134738
173,13,64,1238,,,0,2015,H,73,1378,,,134739
174,13,73,1377,,,0,2015,H,84,1390,,,134740
175,13,47,1214,16,Y,0,2015,H,65,1393,,,134741
176,13,53,1108,,,0,2015,H,85,1400,11,Y,134742
177,13,58,1319,,,0,2015,H,71,1405,,,134743
178,13,50,1334,,,0,2015,H,68,1414,13,W,134744
179,13,55,1391,,,0,2015,H,64,1416,,,134745
180,13,71,1157,16,Z,0,2015,H,84,1417,11,X,134746
181,13,79,1187,,,0,2015,A,83,1421,,,134747
182,13,57,1358,,,0,2015,H,59,1424,,,134748
183,13,55,1229,,,0,2015,A,60,1429,,,134749
184,13,39,1313,,,0,2015,H,67,1438,02,W,134750
185,13,56,1248,16,W,0,2015,H,83,1452,05,Y,134751
186,13,45,1151,,,0,2015,H,89,1458,01,Z,134752
187,13,70,1294,,,0,2015,H,78,1461,12,W,134753
188,14,74,1441,,,0,2015,H,80,1104,,,134754
189,14,46,1384,,,0,2015,H,49,1110,,,134755
190,14,39,1126,,,0,2015,H,49,1113,,,134756
191,14,49,1167,,,0,2015,N,56,1115,,,134757
192,14,62,1252,,,0,2015,A,87,1125,15,W,134758
193,14,59,1120,,,0,2015,H,90,1160,,,134759
194,14,69,1415,,,0,2015,A,70,1170,,,134760
195,14,77,1324,,,0,2015,H,89,1185,,,134761
196,14,50,1430,,,0,2015,H,75,1186,13,X,134762
197,14,75,1364,,,1,2015,H,81,1195,,,134763
198,14,67,1158,,,0,2015,A,80,1205,,,134764
199,14,56,1374,06,X,0,2015,H,72,1211,02,X,134765
200,14,45,1286,,,0,2015,H,61,1213,,,134766
201,14,77,1355,,,0,2015,H,82,1225,,,134767
202,14,64,1442,,,0,2015,H,67,1227,,,134768
203,14,64,1411,15,Z,0,2015,H,83,1231,10,Y,134769
204,14,56,1295,15,X,0,2015,H,87,1234,07,X,134770
205,14,58,1209,14,Z,0,2015,H,81,1235,03,X,134771
206,14,71,1188,,,0,2015,A,74,1236,,,134772
207,14,71,1347,,,0,2015,H,74,1241,,,134773
208,14,73,1282,,,0,2015,H,83,1243,,,134774
209,14,55,1174,,,0,2015,H,61,1251,,,134775
210,14,39,1240,,,0,2015,H,88,1257,04,W,134776
211,14,57,1148,,,0,2015,H,93,1268,04,Y,134777
212,14,67,1196,,,0,2015,A,69,1274,,,134778
213,14,53,1137,,,0,2015,H,77,1276,,,134779
214,14,64,1407,,,0,2015,A,74,1279,11,Z,134780
215,14,68,1290,,,0,2015,H,89,1280,,,134781
216,14,64,1220,,,0,2015,H,76,1301,08,W,134782
217,14,86,1263,,,0,2015,H,90,1312,,,134783
218,14,57,1311,,,0,2015,H,71,1317,,,134784
219,14,56,1135,,,0,2015,A,69,1321,,,134785
220,14,66,1178,,,0,2015,H,83,1332,08,Z,134786
221,14,45,1127,,,0,2015,H,66,1344,06,W,134787
222,14,46,1299,,,0,2015,A,63,1367,,,134788
223,14,59,1375,,,0,2015,H,68,1379,,,134789
224,14,49,1180,,,0,2015,A,52,1386,,,134790
225,14,54,1450,,,0,2015,H,81,1395,,,134791
226,14,75,1256,,,0,2015,H,82,1396,,,134792
227,14,73,1117,,,0,2015,A,75,1404,,,134793
228,14,46,1288,,,0,2015,A,51,1406,,,134794
229,14,53,1418,,,0,2015,H,64,1409,,,134795
230,14,62,1427,,,0,2015,A,63,1410,,,134796
231,14,58,1399,,,0,2015,H,70,1425,,,134797
232,14,76,1373,,,0,2015,A,84,1436,,,134798
233,14,44,1271,,,0,2015,H,81,1437,01,W,134799
234,14,49,1408,,,0,2015,A,71,1448,,,134800
235,14,74,1155,,,0,2015,A,77,1457,,,134801
236,15,65,1376,,,0,2015,A,69,1124,03,Z,134802
237,15,67,1285,,,2,2015,H,72,1129,11,W,134803
238,15,68,1426,,,0,2015,A,74,1138,12,Y,134804
239,15,48,1151,,,0,2015,H,70,1139,06,Y,134805
240,15,62,1114,,,0,2015,H,91,1140,11,Z,134806
241,15,63,1464,,,0,2015,H,75,1141,,,134807
242,15,51,1250,,,0,2015,A,63,1145,,,134808
243,15,56,1447,,,0,2015,H,70,1162,,,134809
244,15,52,1159,,,0,2015,H,58,1165,,,134810
245,15,51,1144,,,0,2015,H,86,1172,10,X,134811
246,15,62,1179,,,0,2015,H,80,1177,,,134812
247,15,71,1277,07,W,0,2015,N,81,1181,01,X,134813
248,15,52,1391,,,0,2015,A,53,1198,,,134814
249,15,62,1394,,,0,2015,H,78,1207,04,X,134815
250,15,70,1392,,,0,2015,H,80,1208,10,W,134816
251,15,46,1105,,,0,2015,H,66,1210,,,134817
252,15,54,1218,,,0,2015,A,62,1219,,,134818
253,15,57,1239,,,0,2015,A,66,1238,,,134819
254,15,40,1242,02,Y,0,2015,N,72,1246,01,Y,134820
255,15,58,1346,,,0,2015,A,60,1247,,,134821
256,15,64,1403,,,1,2015,H,69,1261,09,W,134822
257,15,68,1264,16,Y,1,2015,H,77,1269,,,134823
258,15,54,1443,,,0,2015,H,76,1278,,,134824
259,15,49,1292,,,0,2015,A,68,1293,,,134825
260,15,56,1146,,,0,2015,H,82,1304,,,134826
261,15,73,1199,,,0,2015,A,76,1318,14,Y,134827
262,15,77,1372,12,X,1,2015,A,79,1320,05,W,134828
263,15,63,1266,,,0,2015,H,74,1326,10,Z,134829
264,15,57,1350,,,0,2015,H,63,1330,,,134830
265,15,57,1335,,,0,2015,A,73,1351,,,134831
266,15,67,1398,,,0,2015,A,84,1356,,,134832
267,15,49,1428,05,X,0,2015,H,53,1361,08,X,134833
268,15,56,1232,,,0,2015,A,69,1387,,,134834
269,15,71,1308,15,Y,0,2015,H,83,1388,,,134835
270,15,72,1422,,,0,2015,A,84,1423,,,134836
271,15,78,1405,,,0,2015,H,87,1433,07,Z,134837
272,15,55,1354,,,0,2015,H,75,1438,02,W,134838
273,15,56,1272,,,0,2015,N,71,1455,07,Y,134839
274,15,49,1224,,,0,2015,H,56,1456,,,134840
275,15,73,1233,,,0,2015,H,86,1459,12,Z,134841
276,15,74,1253,,,0,2015,H,97,1462,06,Z,134842
277,16,48,1312,,,0,2015,H,65,1107,14,W,134843
278,16,54,1414,13,W,0,2015,H,71,1112,02,Z,134844
279,16,53,1448,,,0,2015,H,83,1116,05,Z,134845
280,16,71,1383,,,0,2015,A,74,1119,,,134846
281,16,63,1313,,,0,2015,A,71,1131,,,134847
282,16,55,1460,,,0,2015,H,70,1132,,,134848
283,16,61,1287,,,0,2015,H,69,1153,08,Y,134849
284,16,46,1240,,,0,2015,H,60,1156,,,134850
285,16,63,1328,03,W,0,2015,H,65,1166,,,134851
286,16,65,1286,,,0,2015,H,72,1169,,,134852
287,16,50,1275,,,0,2015,A,69,1191,,,134853
288,16,62,1325,,,0,2015,H,79,1195,,,134854
289,16,65,1111,,,0,2015,H,84,1202,,,134855
290,16,42,1386,,,0,2015,H,94,1211,02,X,134856
291,16,48,1171,,,0,2015,H,53,1216,,,134857
292,16,65,1135,,,0,2015,H,80,1221,,,134858
293,16,68,1454,,,0,2015,A,70,1237,,,134859
294,16,60,1255,,,0,2015,H,82,1241,,,134860
295,16,66,1343,,,0,2015,H,83,1248,16,W,134861
296,16,38,1420,,,0,2015,H,45,1259,,,134862
297,16,41,1291,,,0,2015,A,53,1271,,,134863
298,16,66,1244,,,0,2015,H,74,1273,,,134864
299,16,64,1331,,,0,2015,H,78,1281,,,134865
300,16,55,1299,,,0,2015,H,68,1297,,,134866
301,16,65,1294,,,0,2015,H,86,1308,15,Y,134867
302,16,55,1175,,,0,2015,H,62,1317,,,134868
303,16,67,1164,,,0,2015,H,104,1323,03,Y,134869
304,16,44,1363,,,0,2015,A,63,1337,,,134870
305,16,64,1341,,,0,2015,H,68,1349,,,134871
306,16,61,1133,,,0,2015,A,68,1352,16,X,134872
307,16,44,1192,,,0,2015,H,61,1353,,,134873
308,16,67,1122,,,0,2015,H,68,1359,,,134874
309,16,41,1197,,,0,2015,H,72,1360,,,134875
310,16,74,1303,,,0,2015,H,98,1370,,,134876
311,16,70,1382,,,0,2015,A,73,1373,,,134877
312,16,53,1254,,,0,2015,H,66,1385,09,X,134878
313,16,55,1249,,,0,2015,H,65,1402,,,134879
314,16,39,1101,,,0,2015,H,65,1409,,,134880
315,16,54,1365,,,0,2015,H,60,1429,,,134881
316,16,63,1251,,,0,2015,H,73,1439,,,134882
317,16,71,1324,,,0,2015,A,82,1444,,,134883
318,16,60,1453,,,0,2015,H,84,1458,01,Z,134884
319,17,46,1425,,,0,2015,N,66,1103,,,134885
320,17,67,1379,,,0,2015,H,81,1104,,,134886
321,17,44,1258,,,0,2015,H,68,1113,,,134887
322,17,65,1307,,,0,2015,N,69,1130,,,134888
323,17,63,1306,,,0,2015,H,72,1136,,,134889
324,17,59,1393,,,0,2015,N,73,1143,,,134890
325,17,97,1336,,,2,2015,N,106,1150,,,134891
326,17,57,1158,,,0,2015,N,65,1163,,,134892
327,17,53,1401,,,0,2015,N,55,1173,11,W,134893
328,17,49,1194,,,0,2015,H,71,1217,13,Z,134894
329,17,68,1374,06,X,0,2015,H,74,1231,10,Y,134895
330,17,54,1357,,,0,2015,A,57,1262,,,134896
331,17,50,1200,,,0,2015,H,66,1268,04,Y,134897
332,17,46,1180,,,0,2015,N,66,1274,,,134898
333,17,62,1178,,,0,2015,H,71,1276,,,134899
334,17,38,1380,,,0,2015,H,69,1279,11,Z,134900
335,17,67,1225,,,0,2015,H,78,1296,,,134901
336,17,43,1239,,,0,2015,H,79,1301,08,W,134902
337,17,59,1389,,,0,2015,A,61,1310,,,134903
338,17,52,1201,,,0,2015,H,73,1319,,,134904
339,17,53,1288,,,0,2015,H,73,1320,05,W,134905
340,17,67,1316,16,X,0,2015,H,69,1321,,,134906
341,17,51,1298,,,0,2015,H,88,1344,06,W,134907
342,17,30,1212,,,0,2015,H,82,1345,09,Y,134908
343,17,52,1224,,,0,2015,H,61,1347,,,134909
344,17,27,1167,,,0,2015,H,51,1361,08,X,134910
345,17,58,1457,,,0,2015,H,59,1366,,,134911
346,17,45,1165,,,0,2015,N,69,1376,,,134912
347,17,71,1412,14,X,1,2015,A,73,1378,,,134913
348,17,62,1176,,,0,2015,H,78,1388,,,134914
349,17,71,1309,,,0,2015,H,86,1395,,,134915
350,17,58,1411,15,Z,0,2015,H,70,1397,,,134916
351,17,57,1234,07,X,0,2015,N,71,1400,11,Y,134917
352,17,61,1290,,,0,2015,H,100,1408,,,134918
353,17,61,1183,,,0,2015,A,63,1413,,,134919
354,17,74,1311,,,0,2015,H,107,1417,11,X,134920
355,17,64,1213,,,0,2015,A,66,1426,,,134921
356,17,66,1271,,,0,2015,H,106,1433,07,Z,134922
357,17,62,1252,,,0,2015,H,72,1435,,,134923
358,17,65,1137,,,0,2015,H,72,1437,01,W,134924
359,17,65,1206,,,0,2015,N,91,1452,05,Y,134925
360,18,38,1342,,,0,2015,N,63,1110,,,134926
361,18,71,1175,,,0,2015,H,99,1116,05,Z,134927
362,18,80,1418,,,0,2015,H,105,1120,,,134928
363,18,45,1341,,,0,2015,H,60,1124,03,Z,134929
364,18,48,1263,,,0,2015,H,76,1141,,,134930
365,18,60,1174,,,0,2015,H,78,1142,,,134931
366,18,63,1376,,,0,2015,N,65,1150,,,134932
367,18,70,1209,14,Z,0,2015,H,80,1161,,,134933
368,18,64,1173,11,W,0,2015,N,75,1163,,,134934
369,18,54,1396,,,0,2015,N,74,1181,01,X,134935
370,18,62,1464,,,0,2015,H,71,1185,,,134936
371,18,56,1419,,,1,2015,H,61,1196,,,134937
372,18,70,1155,,,0,2015,N,72,1205,,,134938
373,18,60,1407,,,0,2015,H,82,1208,10,W,134939
374,18,69,1236,,,0,2015,H,78,1210,,,134940
375,18,49,1197,,,0,2015,H,64,1213,,,134941
376,18,69,1108,,,0,2015,N,82,1214,16,Y,134942
377,18,70,1338,,,0,2015,N,74,1218,,,134943
378,18,65,1392,,,0,2015,H,66,1220,,,134944
379,18,66,1122,,,0,2015,H,107,1228,,,134945
380,18,64,1451,,,0,2015,N,73,1229,,,134946
381,18,81,1448,,,0,2015,A,85,1233,,,134947
382,18,51,1356,,,0,2015,H,74,1245,,,134948
383,18,65,1131,,,0,2015,H,89,1246,01,Y,134949
384,18,60,1243,,,0,2015,H,69,1253,,,134950
385,18,79,1422,,,1,2015,N,81,1255,,,134951
386,18,64,1287,,,0,2015,H,73,1256,,,134952
387,18,67,1267,,,0,2015,H,85,1257,04,W,134953
388,18,51,1103,,,0,2015,N,79,1274,,,134954
389,18,52,1260,,,0,2015,H,87,1277,07,W,134955
390,18,50,1126,,,0,2015,H,73,1284,,,134956
391,18,55,1244,,,0,2015,H,68,1295,15,X,134957
392,18,58,1206,,,0,2015,N,69,1307,,,134958
393,18,68,1454,,,0,2015,H,82,1329,09,Z,134959
394,18,61,1261,09,W,0,2015,N,70,1330,,,134960
395,18,68,1405,,,0,2015,H,78,1332,08,Z,134961
396,18,42,1331,,,0,2015,H,55,1333,,,134962
397,18,71,1165,,,0,2015,N,72,1336,,,134963
398,18,74,1250,,,0,2015,H,78,1351,,,134964
399,18,72,1315,,,0,2015,H,74,1355,,,134965
400,18,85,1377,,,3,2015,N,93,1358,,,134966
401,18,60,1305,,,0,2015,N,68,1371,,,134967
402,18,60,1424,,,0,2015,N,89,1390,,,134968
403,18,63,1234,07,X,0,2015,N,66,1393,,,134969
404,18,55,1143,,,0,2015,N,71,1400,11,Y,134970
405,18,50,1158,,,0,2015,N,59,1401,,,134971
406,18,49,1148,,,0,2015,N,58,1406,,,134972
407,18,70,1180,,,0,2015,N,72,1425,,,134973
408,18,42,1415,,,0,2015,H,88,1428,05,X,134974
409,18,46,1115,,,0,2015,N,59,1434,13,Y,134975
410,18,42,1203,,,0,2015,H,59,1438,02,W,134976
411,18,48,1370,,,0,2015,A,63,1449,,,134977
412,18,68,1226,,,0,2015,H,80,1450,,,134978
413,18,66,1130,,,0,2015,N,70,1452,05,Y,134979
414,18,36,1193,,,0,2015,A,54,1459,12,Z,134980
415,18,63,1372,12,X,0,2015,H,81,1462,06,Z,134981
416,18,58,1227,,,0,2015,N,70,1463,,,134982
417,19,63,1439,,,0,2015,A,65,1111,,,134983
418,19,68,1282,,,0,2015,H,73,1114,,,134984
419,19,62,1265,,,0,2015,A,76,1119,,,134985
420,19,63,1443,,,0,2015,A,64,1125,15,W,134986
421,19,39,1259,,,0,2015,H,80,1139,06,Y,134987
422,19,50,1305,,,0,2015,N,59,1155,,,134988
423,19,48,1144,,,0,2015,A,54,1159,,,134989
424,19,66,1363,,,0,2015,H,70,1168,,,134990
425,19,72,1359,,,0,2015,N,79,1169,,,134991
426,19,53,1375,,,0,2015,H,66,1178,,,134992
427,19,59,1390,,,0,2015,N,70,1181,01,X,134993
428,19,81,1101,,,0,2015,A,102,1182,,,134994
429,19,62,1422,,,0,2015,H,70,1185,,,134995
430,19,87,1421,,,0,2015,H,98,1190,,,134996
431,19,66,1352,16,X,0,2015,H,80,1207,04,X,134997
432,19,62,1310,,,0,2015,A,65,1216,,,134998
433,19,57,1288,,,0,2015,H,72,1222,,,134999
434,19,68,1343,,,0,2015,A,79,1230,,,135000
435,19,72,1249,,,0,2015,H,85,1231,10,Y,135001
436,19,66,1135,,,0,2015,H,78,1232,,,135002
437,19,69,1123,,,1,2015,H,71,1237,,,135003
438,19,80,1108,,,0,2015,N,83,1244,,,135004
439,19,60,1227,,,0,2015,N,78,1245,,,135005
440,19,50,1389,,,0,2015,H,59,1247,,,135006
441,19,77,1335,,,0,2015,A,83,1248,16,W,135007
442,19,44,1110,,,0,2015,H,63,1256,,,135008
443,19,58,1451,,,0,2015,N,72,1261,09,W,135009
444,19,61,1312,,,0,2015,A,63,1262,,,135010
445,19,63,1127,,,0,2015,N,78,1264,16,Y,135011
446,19,52,1251,,,0,2015,H,63,1275,,,135012
447,19,51,1420,,,0,2015,H,69,1278,,,135013
448,19,63,1429,,,0,2015,H,71,1280,,,135014
449,19,50,1148,,,0,2015,H,65,1284,,,135015
450,19,49,1342,,,0,2015,N,69,1287,,,135016
451,19,69,1137,,,0,2015,A,73,1291,,,135017
452,19,48,1380,,,0,2015,H,66,1292,,,135018
453,19,66,1214,16,Y,0,2015,H,74,1295,15,X,135019
454,19,89,1266,,,0,2015,A,97,1303,,,135020
455,19,66,1411,15,Z,0,2015,H,76,1313,,,135021
456,19,72,1172,10,X,0,2015,N,90,1314,04,Z,135022
457,19,44,1298,,,0,2015,N,68,1318,14,Y,135023
458,19,49,1316,16,X,0,2015,H,66,1320,05,W,135024
459,19,67,1189,,,1,2015,H,68,1321,,,135025
460,19,68,1269,,,0,2015,N,81,1323,03,Y,135026
461,19,53,1188,,,0,2015,H,75,1339,,,135027
462,19,54,1199,,,0,2015,N,80,1344,06,W,135028
463,19,73,1107,14,W,1,2015,A,76,1346,,,135029
464,19,62,1304,,,1,2015,H,66,1348,,,135030
465,19,56,1219,,,0,2015,H,80,1350,,,135031
466,19,60,1193,,,0,2015,A,74,1358,,,135032
467,19,83,1156,,,1,2015,H,87,1366,,,135033
468,19,68,1146,,,0,2015,A,74,1369,,,135034
469,19,68,1186,13,X,0,2015,H,77,1374,06,X,135035
470,19,53,1145,,,0,2015,H,59,1382,,,135036
471,19,53,1271,,,0,2015,H,57,1384,,,135037
472,19,60,1436,,,0,2015,H,68,1386,,,135038
473,19,67,1151,,,0,2015,H,69,1399,,,135039
474,19,68,1283,,,0,2015,H,80,1403,,,135040
475,19,42,1126,,,0,2015,N,63,1406,,,135041
476,19,55,1202,,,0,2015,A,58,1413,,,135042
