,DayNum,LScore,LTeamID,LTseed,NumOT,Season,WLoc,WScore,WTeamID,WTseed,index
115,139,58,1314,08,0,2013,N,70,1242,01,48
116,139,74,1279,12,0,2013,N,76,1247,13b,49
117,139,59,1228,07,0,2013,N,63,1274,02,50
118,139,75,1235,10,0,2013,N,78,1326,02,51
119,143,61,1274,02,0,2013,N,71,1266,03,52
120,143,70,1112,06,0,2013,N,73,1326,02,53
121,143,50,1231,01,0,2013,N,61,1393,04,54
122,143,58,1247,13b,0,2013,N,72,1455,09,55
123,144,61,1277,03,0,2013,N,71,1181,02,56
124,144,50,1195,15,0,2013,N,62,1196,03,57
125,144,69,1332,12,0,2013,N,77,1257,01,58
126,144,85,1242,01,1,2013,N,87,1276,04,59
127,145,39,1266,03,0,2013,N,55,1393,04,60
128,145,66,1326,02,0,2013,N,70,1455,09,61
129,146,63,1181,02,0,2013,N,85,1257,01,62
130,146,59,1196,03,0,2013,N,79,1276,04,63
131,152,68,1455,09,0,2013,N,72,1257,01,64
132,152,56,1393,04,0,2013,N,61,1276,04,65
133,154,76,1276,04,0,2013,N,82,1257,01,66
134,4,67,1355,13,0,2013,H,70,1104,,67
135,4,66,1182,,0,2013,H,69,1107,15,68
136,4,68,1404,,0,2013,H,84,1114,,69
137,4,68,1358,,0,2013,H,73,1116,,70
138,4,50,1236,,0,2013,H,61,1120,,71
139,4,64,1359,,0,2013,H,75,1122,,72
140,4,77,1250,,0,2013,H,99,1124,,73
141,4,60,1252,,0,2013,A,89,1125,11,74
142,4,53,1183,,0,2013,H,76,1133,,75
143,4,65,1345,,0,2013,A,70,1137,11,76
144,4,66,1398,,0,2013,H,81,1140,,77
145,4,58,1149,,0,2013,H,68,1150,,78
146,4,49,1212,,0,2013,H,92,1156,,79
147,4,70,1103,12,1,2013,H,74,1157,,80
148,4,58,1406,,0,2013,H,75,1158,,81
149,4,59,1459,,0,2013,H,74,1160,10,82
150,4,65,1285,13,0,2013,H,72,1161,08,83
151,4,62,1277,03,0,2013,N,66,1163,,84
152,4,51,1317,,0,2013,H,71,1166,07,85
153,4,75,1337,,0,2013,H,81,1169,,86
154,4,59,1415,,0,2013,H,91,1177,,87
155,4,55,1209,,0,2013,H,74,1181,02,88
156,4,59,1438,,0,2013,H,63,1206,,89
157,4,62,1239,,0,2013,H,68,1208,,90
158,4,61,1408,,0,2013,H,79,1210,,91
159,4,65,1381,,0,2013,H,103,1211,01,92
160,4,64,1271,,0,2013,H,76,1218,,93
161,4,73,1422,,0,2013,H,81,1219,,94
162,4,45,1330,,0,2013,A,46,1221,,95
163,4,76,1197,,0,2013,H,81,1222,,96
164,4,68,1115,,0,2013,N,72,1223,,97
165,4,55,1159,,0,2013,H,75,1228,07,98
166,4,54,1136,,0,2013,H,97,1231,01,99
167,4,58,1176,,0,2013,H,65,1233,15,100
168,4,55,1410,,0,2013,H,86,1234,,101
169,4,59,1380,16,0,2013,H,82,1235,10,102
170,4,54,1430,,0,2013,H,67,1237,,103
171,4,55,1369,,0,2013,H,74,1242,01,104
172,4,52,1315,,0,2013,H,85,1243,04,105
173,4,62,1180,,1,2013,H,66,1245,,106
174,4,69,1268,,0,2013,N,72,1246,,107
175,4,45,1127,,0,2013,H,71,1259,,108
176,4,50,1405,,0,2013,H,62,1260,,109
177,4,63,1364,,0,2013,H,77,1261,,110
178,4,47,1255,,0,2013,H,81,1267,,111
179,4,79,1391,,0,2013,H,87,1274,02,112
180,4,36,1110,,0,2013,H,72,1278,11,113
181,4,57,1290,,0,2013,H,93,1279,12,114
182,4,62,1220,,0,2013,H,91,1284,,115
183,4,74,1254,16b,0,2013,A,77,1287,,116
184,4,59,1427,,0,2013,N,71,1288,,117
185,4,53,1106,,0,2013,H,97,1292,11a,118
186,4,59,1275,,0,2013,H,97,1301,08,119
187,4,64,1296,,0,2013,H,77,1303,,120
188,4,68,1363,,0,2013,H,72,1309,,121
189,4,55,1348,,0,2013,A,67,1313,,122
190,4,59,1205,,0,2013,H,76,1314,08,123
191,4,64,1131,,0,2013,H,65,1318,,124
192,4,65,1413,,0,2013,H,73,1329,05,125
193,4,83,1310,,0,2013,H,102,1333,,126
194,4,75,1420,,0,2013,H,80,1335,,127
195,4,58,1384,,0,2013,H,65,1336,,128
196,4,48,1291,,0,2013,H,80,1338,08,129
197,4,42,1251,16a,0,2013,H,84,1350,,130
198,4,54,1352,,0,2013,H,79,1351,,131
199,4,36,1282,,0,2013,H,75,1371,,132
200,4,71,1199,,0,2013,A,76,1375,,133
201,4,55,1126,,0,2013,H,65,1382,,134
202,4,65,1248,,0,2013,A,76,1383,,135
203,4,59,1367,,0,2013,H,76,1387,04,136
204,4,52,1353,,0,2013,A,56,1389,,137
205,4,62,1362,,0,2013,N,74,1390,,138
206,4,57,1265,,0,2013,A,60,1392,,139
207,4,46,1142,,0,2013,H,53,1395,,140
208,4,67,1244,,0,2013,H,76,1397,,141
209,4,53,1201,,0,2013,H,55,1400,,142
210,4,59,1256,,0,2013,H,71,1401,,143
211,4,76,1200,,0,2013,H,86,1402,,144
212,4,79,1341,,0,2013,H,89,1403,,145
213,4,53,1280,,0,2013,H,56,1407,,146
214,4,59,1232,,0,2013,H,86,1417,06,147
215,4,61,1441,,0,2013,H,71,1421,,148
216,4,73,1164,,0,2013,H,87,1425,,149
217,4,60,1167,,0,2013,A,62,1426,,150
218,4,49,1331,,0,2013,H,69,1431,,151
219,4,57,1195,15,0,2013,H,80,1433,05,152
220,4,54,1204,,0,2013,H,85,1434,14,153
221,4,53,1373,,0,2013,A,54,1436,,154
222,4,67,1347,,0,2013,H,79,1448,,155
223,4,51,1214,,0,2013,H,69,1456,,156
224,4,70,1225,,0,2013,A,80,1460,,157
225,4,75,1192,,0,2013,H,117,1462,,158
226,5,65,1119,,0,2013,N,76,1102,,159
227,5,64,1146,,0,2013,H,79,1113,,160
228,5,59,1189,,0,2013,H,74,1139,06,161
229,5,76,1440,,0,2013,H,84,1154,,162
230,5,47,1202,,0,2013,A,68,1162,,163
231,5,55,1444,,0,2013,H,63,1165,,164
232,5,54,1263,,0,2013,H,67,1171,,165
233,5,61,1117,,0,2013,H,74,1173,,166
234,5,63,1148,,1,2013,N,64,1193,,167
235,5,66,1174,,0,2013,H,73,1247,13b,168
236,5,69,1188,,0,2013,H,83,1281,09,169
237,5,49,1191,,0,2013,H,58,1323,07,170
238,5,52,1339,,0,2013,H,81,1325,,171
239,5,61,1288,,0,2013,H,72,1330,,172
240,5,73,1319,,0,2013,H,83,1332,12,173
241,5,53,1138,,0,2013,A,57,1343,,174
242,5,63,1312,,0,2013,H,64,1344,,175
243,5,61,1216,,0,2013,A,65,1346,,176
244,5,82,1463,,1,2013,N,85,1357,,177
245,5,64,1443,16,1,2013,H,67,1379,,178
246,5,64,1305,,0,2013,H,78,1414,,179
247,5,56,1378,,0,2013,A,74,1416,,180
248,5,56,1221,,0,2013,N,60,1427,,181
249,5,48,1226,,0,2013,H,56,1429,,182
250,5,65,1311,,0,2013,H,80,1435,,183
251,5,62,1190,,0,2013,H,80,1439,,184
252,5,69,1186,,0,2013,H,88,1450,,185
253,5,67,1152,,0,2013,H,72,1453,,186
254,5,57,1300,,0,2013,H,71,1455,09,187
255,5,73,1203,,0,2013,A,80,1464,,188
256,6,70,1154,,0,2013,A,77,1102,,189
257,6,73,1149,,0,2013,H,82,1112,06,190
258,6,74,1440,,0,2013,N,80,1119,,191
259,6,51,1212,,0,2013,H,78,1123,,192
260,6,47,1238,,0,2013,H,78,1124,,193
261,6,63,1411,,0,2013,H,81,1129,13a,194
262,6,70,1198,,0,2013,H,84,1130,,195
263,6,49,1127,,0,2013,A,58,1135,,196
264,6,65,1167,,0,2013,H,78,1143,12,197
265,6,57,1404,,0,2013,H,80,1153,10,198
266,6,35,1106,,0,2013,H,84,1196,03,199
267,6,55,1182,,0,2013,H,61,1207,02,200
268,6,54,1115,,0,2013,H,81,1218,,201
269,6,73,1288,,0,2013,N,74,1221,,202
270,6,55,1271,,0,2013,N,70,1223,,203
271,6,52,1415,,0,2013,H,59,1227,,204
272,6,54,1185,,0,2013,H,61,1240,,205
273,6,51,1264,,0,2013,H,79,1257,01,206
274,6,63,1159,,0,2013,H,84,1266,03,207
275,6,55,1380,16,0,2013,H,66,1304,,208
276,6,56,1194,,0,2013,H,80,1314,08,209
277,6,60,1107,15,0,2013,H,82,1326,02,210
278,6,51,1419,,0,2013,H,85,1328,10,211
279,6,62,1308,13,0,2013,H,71,1333,,212
280,6,54,1220,,0,2013,H,83,1345,,213
281,6,72,1286,,0,2013,H,87,1370,,214
282,6,49,1298,,1,2013,A,54,1373,,215
283,6,58,1258,,0,2013,H,73,1374,,216
284,6,75,1454,,1,2013,H,82,1376,,217
285,6,49,1361,07,0,2013,N,62,1393,04,218
286,6,79,1324,,0,2013,H,90,1418,,219
287,6,59,1421,,0,2013,H,67,1423,,220
288,6,70,1330,,0,2013,A,79,1427,,221
289,6,68,1267,,0,2013,H,80,1437,09,222
290,6,63,1259,,0,2013,H,85,1449,,223
291,6,47,1368,,0,2013,H,87,1458,05,224
292,7,55,1346,,0,2013,A,61,1110,,225
293,7,52,1271,,0,2013,N,62,1115,,226
294,7,61,1410,,0,2013,H,78,1133,,227
295,7,75,1131,,0,2013,H,83,1145,,228
296,7,44,1342,,0,2013,H,77,1155,,229
297,7,73,1132,,1,2013,N,79,1156,,230
298,7,79,1186,,0,2013,H,96,1169,,231
299,7,69,1335,,0,2013,N,84,1174,,232
300,7,68,1138,,0,2013,H,95,1199,,233
301,7,50,1452,,0,2013,H,84,1211,01,234
302,7,60,1223,,0,2013,H,73,1218,,235
303,7,64,1383,,0,2013,H,89,1228,07,236
304,7,72,1364,,0,2013,H,100,1229,,237
305,7,61,1295,,0,2013,H,87,1231,01,238
306,7,61,1141,,0,2013,H,73,1234,,239
307,7,40,1105,,0,2013,H,98,1235,10,240
308,7,55,1249,,0,2013,H,79,1243,04,241
309,7,65,1354,,1,2013,A,67,1244,,242
310,7,94,1254,16b,1,2013,H,98,1248,,243
311,7,60,1352,,0,2013,N,89,1250,,244
312,7,45,1287,,0,2013,H,67,1268,,245
313,7,66,1316,,0,2013,H,81,1272,06,246
314,7,54,1237,,0,2013,H,91,1276,04,247
315,7,56,1405,,0,2013,H,82,1278,11,248
316,7,81,1172,14,0,2013,H,86,1307,03,249
317,7,67,1144,,0,2013,A,71,1322,14,250
318,7,57,1284,,0,2013,H,84,1323,07,251
319,7,69,1340,,0,2013,H,80,1332,12,252
320,7,51,1200,,0,2013,H,86,1338,08,253
321,7,49,1136,,0,2013,H,81,1344,,254
322,7,62,1357,,0,2013,H,88,1353,,255
323,7,55,1309,,0,2013,A,72,1356,,256
324,7,65,1313,,0,2013,H,78,1371,,257
325,7,35,1463,,0,2013,H,61,1386,,258
326,7,61,1148,,0,2013,H,64,1389,,259
327,7,68,1168,,0,2013,H,81,1390,,260
328,7,46,1164,,0,2013,H,69,1400,,261
329,7,65,1407,,0,2013,H,83,1401,,262
330,7,54,1319,,0,2013,H,92,1424,05,263
331,7,55,1299,16b,0,2013,A,64,1430,,264
332,7,45,1193,,0,2013,H,54,1438,,265
333,7,50,1348,,0,2013,H,69,1439,,266
334,7,59,1251,16a,0,2013,A,71,1456,,267
335,7,56,1208,,0,2013,A,68,1464,,268
336,8,62,1449,,0,2013,A,63,1107,15,269
337,8,80,1324,,0,2013,H,88,1129,13a,270
338,8,56,1206,,0,2013,H,61,1137,11,271
339,8,62,1209,,0,2013,H,80,1140,,272
340,8,62,1337,,0,2013,H,79,1143,12,273
341,8,53,1204,,0,2013,H,66,1150,,274
342,8,60,1290,,0,2013,H,102,1153,10,275
343,8,49,1436,,0,2013,H,67,1163,,276
344,8,53,1438,,0,2013,A,59,1174,,277
345,8,68,1246,,0,2013,N,75,1181,02,278
346,8,53,1335,,0,2013,N,62,1193,,279
347,8,51,1274,02,0,2013,H,63,1195,15,280
348,8,64,1111,,0,2013,A,86,1219,,281
349,8,75,1363,,0,2013,A,77,1222,,282
350,8,55,1457,,0,2013,H,66,1232,,283
351,8,66,1132,,0,2013,N,80,1237,,284
352,8,48,1270,,0,2013,H,73,1261,,285
353,8,53,1368,,0,2013,H,64,1266,03,286
354,8,64,1217,14,0,2013,H,67,1269,,287
355,8,54,1212,,0,2013,H,80,1275,,288
356,8,47,1156,,0,2013,H,77,1276,04,289
357,8,64,1242,01,0,2013,N,67,1277,03,290
358,8,72,1157,,0,2013,H,90,1279,12,291
359,8,58,1194,,0,2013,H,78,1280,,292
360,8,54,1108,,0,2013,H,91,1281,09,293
361,8,63,1216,,0,2013,H,70,1291,,294
362,8,55,1366,,0,2013,A,58,1292,11a,295
363,8,58,1171,,0,2013,A,72,1306,,296
364,8,69,1384,,0,2013,H,86,1310,,297
365,8,59,1249,,0,2013,N,74,1317,,298
366,8,66,1343,,0,2013,A,67,1318,,299
367,8,49,1411,,0,2013,H,79,1321,,300
368,8,53,1250,,0,2013,H,78,1338,08,301
369,8,58,1423,,0,2013,H,101,1350,,302
370,8,58,1200,,0,2013,N,74,1352,,303
371,8,71,1398,,0,2013,H,78,1355,13,304
372,8,74,1178,,0,2013,H,77,1385,,305
373,8,66,1197,,0,2013,H,88,1391,,306
374,8,46,1351,,0,2013,A,54,1392,,307
375,8,66,1245,,0,2013,A,80,1396,09,308
376,8,55,1126,,0,2013,H,65,1408,,309
377,8,56,1106,,0,2013,H,85,1416,,310
378,8,79,1414,,1,2013,H,80,1417,06,311
379,8,44,1253,,0,2013,H,62,1425,,312
380,8,46,1296,,0,2013,H,69,1434,14,313
381,8,54,1122,,0,2013,H,74,1443,16,314
382,8,51,1433,05,0,2013,A,53,1455,09,315
383,8,44,1183,,0,2013,A,56,1460,,316
384,8,47,1139,06,0,2013,H,62,1462,,317
385,9,60,1265,,0,2013,H,74,1159,,318
386,9,60,1412,,0,2013,H,77,1166,07,319
387,9,67,1167,,0,2013,H,85,1170,,320
388,9,69,1447,,1,2013,H,73,1175,,321
389,9,51,1394,,0,2013,H,68,1176,,322
390,9,50,1442,,0,2013,H,62,1188,,323
391,9,56,1458,05,0,2013,H,74,1196,03,324
392,9,30,1415,,0,2013,A,39,1201,,325
393,9,59,1251,16a,0,2013,H,68,1207,02,326
394,9,38,1342,,0,2013,H,52,1210,,327
395,9,54,1263,,0,2013,H,57,1221,,328
396,9,62,1205,,0,2013,A,66,1252,,329
397,9,52,1114,,0,2013,H,70,1256,,330
398,9,70,1420,,0,2013,H,86,1259,,331
399,9,52,1127,,0,2013,H,75,1298,,332
400,9,81,1405,,1,2013,H,84,1320,,333
401,9,61,1297,,0,2013,H,65,1360,,334
402,9,62,1387,04,0,2013,A,74,1365,,335
403,9,47,1316,,0,2013,H,54,1366,,336
404,9,79,1377,,0,2013,N,83,1380,16,337
405,9,68,1165,,0,2013,A,72,1382,,338
406,9,63,1303,,0,2013,H,91,1403,,339
407,9,49,1430,,0,2013,H,72,1450,,340
408,9,60,1300,,0,2013,H,73,1461,,341
409,10,62,1333,,0,2013,N,65,1104,,342
410,10,57,1291,,0,2013,H,62,1110,,343
411,10,51,1431,,0,2013,H,72,1112,06,344
412,10,74,1130,,0,2013,N,84,1124,,345
413,10,65,1309,,0,2013,A,71,1126,,346
414,10,50,1191,,0,2013,A,56,1138,,347
415,10,53,1294,,0,2013,H,64,1142,,348
416,10,71,1135,,0,2013,H,86,1148,,349
417,10,57,1173,,0,2013,N,67,1160,10,350
418,10,71,1360,,0,2013,A,74,1169,,351
419,10,59,1177,,0,2013,A,71,1205,,352
420,10,84,1180,,1,2013,A,86,1229,,353
421,10,45,1358,,0,2013,H,99,1231,01,354
422,10,36,1224,,0,2013,H,66,1234,,355
423,10,61,1105,,0,2013,H,79,1240,,356
424,10,55,1151,,0,2013,H,69,1242,01,357
425,10,54,1359,,0,2013,H,80,1257,01,358
426,10,75,1344,,0,2013,N,77,1269,,359
427,10,43,1398,,0,2013,H,72,1278,11,360
428,10,59,1120,,0,2013,N,79,1293,,361
429,10,55,1380,16,0,2013,N,59,1300,,362
430,10,55,1336,,0,2013,N,72,1301,08,363
431,10,48,1434,14,0,2013,H,50,1304,,364
432,10,56,1368,,0,2013,H,81,1308,13,365
433,10,66,1255,,0,2013,A,78,1313,,366
434,10,68,1290,,0,2013,H,81,1321,,367
435,10,65,1103,12,1,2013,N,69,1329,05,368
436,10,48,1226,,0,2013,H,51,1339,,369
437,10,58,1214,,0,2013,H,68,1350,,370
438,10,67,1451,,1,2013,H,68,1363,,371
439,10,53,1270,,0,2013,H,64,1369,,372
440,10,61,1395,,0,2013,A,64,1374,,373
441,10,60,1208,,1,2013,A,62,1379,,374
442,10,53,1158,,0,2013,A,64,1385,,375
443,10,58,1429,,0,2013,A,67,1388,11b,376
444,10,51,1108,,0,2013,H,69,1390,,377
445,10,68,1421,,0,2013,N,75,1397,,378
446,10,69,1157,,0,2013,H,71,1399,,379
447,10,59,1341,,0,2013,H,81,1401,,380
448,10,56,1297,,0,2013,N,76,1409,,381
449,10,70,1241,16a,0,2013,H,100,1417,06,382
450,10,81,1345,,1,2013,N,89,1437,09,383
451,10,80,1440,,0,2013,H,95,1439,,384
452,10,63,1441,,0,2013,H,79,1455,09,385
453,10,51,1377,,0,2013,H,71,1461,,386
454,11,63,1421,,0,2013,N,82,1103,12,387
455,11,55,1437,09,0,2013,N,77,1104,,388
456,11,73,1404,,3,2013,A,77,1117,,389
457,11,76,1127,,0,2013,H,85,1119,,390
458,11,51,1158,,0,2013,A,55,1120,,391
459,11,61,1459,,0,2013,H,66,1123,,392
460,11,71,1310,,0,2013,A,88,1137,11,393
461,11,61,1176,,0,2013,A,72,1143,12,394
462,11,82,1111,,0,2013,H,101,1144,,395
463,11,55,1202,,0,2013,A,72,1155,,396
464,11,58,1124,,0,2013,N,60,1160,10,397
465,11,71,1448,,0,2013,N,77,1163,,398
466,11,64,1373,,0,2013,N,68,1169,,399
467,11,71,1428,,0,2013,A,74,1170,,400
468,11,71,1130,,0,2013,N,87,1173,,401
469,11,71,1244,,0,2013,H,85,1184,,402
470,11,52,1183,,0,2013,H,60,1185,,403
471,11,73,1422,,0,2013,H,76,1187,,404
472,11,56,1463,,0,2013,H,66,1191,,405
473,11,70,1140,,0,2013,N,88,1199,,406
474,11,61,1334,15,0,2013,H,66,1201,,407
475,11,49,1273,,0,2013,N,52,1206,,408
476,11,47,1357,,0,2013,H,62,1216,,409
477,11,45,1264,,0,2013,H,79,1217,14,410
478,11,63,1355,13,0,2013,H,66,1220,,411
479,11,77,1218,,1,2013,A,78,1228,07,412
480,11,94,1410,,3,2013,N,97,1236,,413
481,11,63,1152,,0,2013,H,92,1245,,414
482,11,49,1248,,0,2013,H,101,1246,,415
483,11,74,1254,16b,0,2013,H,91,1268,,416
484,11,57,1239,,0,2013,H,73,1274,02,417
485,11,52,1114,,0,2013,H,92,1279,12,418
486,11,54,1311,,0,2013,H,74,1281,09,419
487,11,67,1385,,0,2013,N,72,1293,,420
488,11,76,1269,,0,2013,N,94,1301,08,421
489,11,77,1168,,0,2013,H,80,1305,,422
490,11,59,1227,,0,2013,N,66,1307,03,423
491,11,63,1253,,0,2013,A,78,1314,08,424
492,11,47,1423,,0,2013,H,85,1325,,425
493,11,59,1426,,0,2013,A,63,1328,10,426
494,11,45,1397,,0,2013,N,62,1329,05,427
495,11,48,1435,,0,2013,H,74,1332,12,428
496,11,58,1345,,0,2013,N,66,1333,,429
497,11,52,1344,,1,2013,N,55,1336,,430
498,11,56,1450,,1,2013,H,58,1337,,431
499,11,92,1233,15,1,2013,N,98,1346,,432
500,11,52,1343,,0,2013,A,58,1353,,433
501,11,54,1106,,0,2013,A,59,1366,,434
502,11,71,1288,,0,2013,H,87,1376,,435
503,11,69,1300,,0,2013,N,81,1377,,436
504,11,59,1271,,0,2013,H,78,1378,,437
505,11,70,1323,07,1,2013,N,79,1386,,438
506,11,64,1165,,0,2013,A,68,1389,,439
507,11,67,1347,,0,2013,N,75,1406,,440
508,11,52,1303,,0,2013,H,76,1408,,441
509,11,51,1360,,0,2013,A,63,1409,,442
510,11,71,1418,,0,2013,H,74,1411,,443
511,11,58,1138,,0,2013,N,67,1442,,444
512,11,71,1260,,0,2013,N,81,1444,,445
513,11,54,1381,,0,2013,N,66,1453,,446
514,11,44,1299,16b,0,2013,H,56,1460,,447
515,11,60,1380,16,0,2013,H,67,1461,,448
516,11,60,1384,,0,2013,H,75,1464,,449
517,12,59,1282,,0,2013,N,62,1107,15,450
518,12,72,1237,,0,2013,A,79,1133,,451
519,12,68,1263,,0,2013,A,70,1135,,452
520,12,64,1306,,0,2013,H,76,1136,,453
521,12,49,1308,13,0,2013,N,62,1137,11,454
522,12,69,1382,,0,2013,H,72,1145,,455
523,12,49,1249,,0,2013,H,70,1150,,456
524,12,55,1330,,0,2013,H,67,1156,,457
525,12,69,1381,,0,2013,N,112,1168,,458
526,12,76,1409,,0,2013,N,92,1169,,459
527,12,67,1122,,0,2013,H,98,1177,,460
528,12,79,1179,,0,2013,H,85,1178,,461
529,12,59,1335,,0,2013,A,61,1180,,462
530,12,50,1410,,0,2013,N,63,1183,,463
531,12,69,1406,,1,2013,H,71,1184,,464
532,12,47,1236,,0,2013,H,60,1185,,465
533,12,72,1159,,0,2013,H,81,1189,,466
