,DayNum,LScore,LTeamID,LTseed,NumOT,Season,WLoc,WScore,WTeamID,WTseed,index
156,11,52,1105,,0,2015,H,76,1173,11b,89
157,11,71,1227,,0,2015,H,72,1177,,90
158,11,44,1342,,0,2015,H,113,1181,01,91
159,11,53,1366,,0,2015,H,76,1184,,92
160,11,62,1411,15,0,2015,H,86,1186,13,93
161,11,58,1194,,0,2015,H,64,1189,,94
162,11,57,1386,,0,2015,A,58,1192,,95
163,11,63,1148,,0,2015,N,71,1193,,96
164,11,45,1456,,0,2015,H,68,1196,,97
165,11,40,1212,,0,2015,H,92,1203,,98
166,11,73,1208,10,0,2015,H,80,1210,,99
167,11,58,1170,,0,2015,H,104,1211,02,100
168,11,57,1115,,0,2015,H,85,1218,,101
169,11,99,1167,,4,2015,N,100,1219,,102
170,11,61,1239,,0,2015,H,94,1220,,103
171,11,74,1293,,0,2015,A,77,1222,,104
172,11,71,1204,,0,2015,H,80,1228,,105
173,11,65,1290,,0,2015,H,116,1231,10,106
174,11,66,1237,,1,2015,A,79,1232,,107
175,11,73,1156,,0,2015,H,78,1233,,108
176,11,56,1214,16a,0,2015,H,90,1234,07,109
177,11,82,1324,,0,2015,H,93,1235,03,110
178,11,59,1364,,0,2015,H,69,1242,02,111
179,11,68,1381,,0,2015,H,98,1243,,112
180,11,45,1213,,0,2015,H,85,1246,01,113
181,11,50,1352,16b,0,2015,A,77,1248,16,114
182,11,76,1380,,0,2015,A,85,1256,,115
183,11,68,1278,,0,2015,N,81,1257,04,116
184,11,66,1369,,0,2015,H,76,1258,,117
185,11,63,1404,,0,2015,H,79,1266,,118
186,11,55,1240,,0,2015,H,74,1267,,119
187,11,48,1447,,0,2015,H,82,1268,04,120
188,11,87,1373,,0,2015,H,95,1269,,121
189,11,49,1224,,0,2015,H,84,1274,,122
190,11,59,1298,,0,2015,A,64,1277,07,123
191,11,56,1441,,0,2015,H,66,1280,,124
192,11,61,1281,,0,2015,A,69,1282,,125
193,11,53,1183,,0,2015,H,64,1283,,126
194,11,58,1238,,0,2015,H,93,1301,08,127
195,11,55,1226,,0,2015,H,79,1307,,128
196,11,60,1300,,0,2015,H,76,1314,04,129
197,11,58,1223,,0,2015,H,65,1321,,130
198,11,39,1127,,0,2015,H,82,1323,03,131
199,11,55,1262,,0,2015,H,92,1326,10,132
200,11,55,1368,,0,2015,H,83,1329,09,133
201,11,65,1164,,0,2015,H,107,1332,08,134
202,11,54,1349,,0,2015,H,67,1333,,135
203,11,71,1442,,1,2015,A,73,1334,,136
204,11,48,1288,,0,2015,H,61,1336,,137
205,11,74,1201,,0,2015,H,89,1337,,138
206,11,45,1310,,0,2015,H,78,1338,,139
207,11,58,1351,,0,2015,H,64,1343,,140
208,11,40,1359,,0,2015,H,80,1345,09,141
209,11,85,1463,,2,2015,H,88,1346,,142
210,11,46,1347,,0,2015,H,64,1350,,143
211,11,53,1216,,0,2015,N,71,1357,,144
212,11,58,1169,,0,2015,H,79,1361,08,145
213,11,72,1168,,0,2015,H,89,1365,,146
214,11,54,1249,,0,2015,H,93,1374,06,147
215,11,56,1316,16a,0,2015,H,81,1376,,148
216,11,58,1312,,0,2015,H,77,1385,09,149
217,11,59,1459,12,0,2015,H,74,1390,,150
218,11,56,1162,,0,2015,H,57,1392,,151
219,11,42,1244,,0,2015,H,89,1393,,152
220,11,54,1341,,0,2015,H,71,1395,,153
221,11,37,1110,,0,2015,H,40,1396,,154
222,11,50,1295,15,0,2015,H,85,1400,11,155
223,11,68,1322,,0,2015,H,109,1401,,156
224,11,53,1370,,0,2015,A,62,1402,,157
225,11,59,1259,,0,2015,H,71,1403,,158
226,11,78,1286,,0,2015,H,113,1417,11,159
227,11,59,1287,,0,2015,H,60,1424,,160
228,11,75,1133,,0,2015,A,86,1426,,161
229,11,72,1123,,0,2015,H,90,1428,05,162
230,11,61,1451,,0,2015,H,72,1429,,163
231,11,52,1377,,0,2015,H,60,1430,,164
232,11,52,1450,,0,2015,H,65,1431,,165
233,11,69,1397,,0,2015,N,85,1433,07,166
234,11,76,1190,,0,2015,H,90,1434,13,167
235,11,66,1250,,0,2015,N,77,1437,01,168
236,11,51,1241,,0,2015,A,79,1438,02,169
237,11,46,1271,,0,2015,H,71,1439,,170
238,11,65,1154,,0,2015,N,66,1440,,171
239,11,69,1421,,0,2015,H,80,1448,,172
240,11,59,1354,,0,2015,H,77,1449,,173
241,11,54,1284,,0,2015,H,64,1452,05,174
242,11,54,1308,15,0,2015,H,71,1455,07,175
243,11,31,1297,,0,2015,H,62,1458,01,176
244,11,70,1125,15,0,2015,H,73,1460,,177
245,11,60,1319,,0,2015,H,93,1462,06,178
246,12,55,1154,,0,2015,N,68,1102,,179
247,12,86,1440,,0,2015,N,92,1119,,180
248,12,69,1258,,0,2015,A,77,1129,11a,181
249,12,58,1179,,0,2015,A,77,1132,,182
250,12,57,1263,,0,2015,H,99,1139,06,183
251,12,60,1436,,0,2015,H,64,1145,,184
252,12,66,1285,,0,2015,H,83,1161,,185
253,12,75,1335,,1,2015,A,77,1175,,186
254,12,59,1193,,0,2015,H,109,1181,01,187
255,12,66,1264,16b,0,2015,H,81,1199,,188
256,12,62,1383,,0,2015,H,83,1207,04,189
257,12,65,1167,,0,2015,H,72,1218,,190
258,12,62,1115,,0,2015,N,74,1219,,191
259,12,61,1464,,0,2015,A,69,1245,,192
260,12,52,1159,,0,2015,H,57,1247,,193
261,12,82,1205,,0,2015,H,93,1261,09,194
262,12,49,1142,,0,2015,H,65,1305,,195
263,12,52,1315,,0,2015,H,64,1320,05,196
264,12,47,1111,,0,2015,H,73,1325,,197
265,12,56,1423,,0,2015,H,76,1330,,198
266,12,68,1409,,0,2015,H,77,1331,,199
267,12,68,1425,,0,2015,A,76,1340,,200
268,12,60,1107,14,0,2015,H,64,1344,06,201
269,12,56,1369,,0,2015,N,67,1360,,202
270,12,65,1197,,0,2015,H,78,1367,,203
271,12,57,1171,,0,2015,H,77,1382,,204
272,12,59,1356,,0,2015,H,62,1387,,205
273,12,65,1412,14,0,2015,A,74,1419,,206
274,12,70,1122,,0,2015,H,77,1443,,207
275,13,68,1169,,0,2015,H,86,1112,02,208
276,13,79,1106,,0,2015,H,97,1116,05,209
277,13,59,1244,,0,2015,H,93,1143,,210
278,13,60,1189,,0,2015,A,73,1150,,211
279,13,66,1152,,0,2015,H,84,1166,,212
280,13,38,1226,,0,2015,H,54,1176,,213
281,13,53,1353,,0,2015,A,70,1203,,214
282,13,60,1343,,0,2015,H,63,1206,,215
283,13,50,1389,,0,2015,H,51,1216,,216
284,13,57,1217,13,0,2015,N,58,1221,,217
285,13,56,1164,,0,2015,H,114,1228,,218
286,13,52,1138,12,0,2015,H,71,1246,01,219
287,13,71,1165,,0,2015,H,76,1259,,220
288,13,47,1366,,0,2015,H,66,1267,,221
289,13,62,1130,,0,2015,N,71,1269,,222
290,13,63,1381,,0,2015,H,76,1275,,223
291,13,41,1434,13,0,2015,H,56,1281,,224
292,13,75,1146,,0,2015,H,100,1303,,225
293,13,61,1297,,0,2015,H,80,1304,,226
294,13,59,1168,,0,2015,H,67,1307,,227
295,13,59,1352,16b,0,2015,H,103,1314,04,228
296,13,65,1131,,0,2015,N,71,1318,14,229
297,13,53,1298,,0,2015,H,92,1323,03,230
298,13,53,1368,,0,2015,H,78,1328,03,231
299,13,52,1341,,0,2015,H,74,1329,09,232
300,13,54,1200,,0,2015,H,73,1336,,233
301,13,56,1359,,0,2015,H,63,1338,,234
302,13,68,1363,,1,2015,A,73,1339,,235
303,13,57,1237,,0,2015,H,77,1345,09,236
304,13,56,1262,,0,2015,H,72,1348,,237
305,13,52,1354,,0,2015,H,91,1362,,238
306,13,47,1273,,0,2015,H,63,1371,,239
307,13,64,1238,,0,2015,H,73,1378,,240
308,13,73,1377,,0,2015,H,84,1390,,241
309,13,47,1214,16a,0,2015,H,65,1393,,242
310,13,53,1108,,0,2015,H,85,1400,11,243
311,13,58,1319,,0,2015,H,71,1405,,244
312,13,50,1334,,0,2015,H,68,1414,13,245
313,13,55,1391,,0,2015,H,64,1416,,246
314,13,71,1157,16,0,2015,H,84,1417,11,247
315,13,79,1187,,0,2015,A,83,1421,,248
316,13,57,1358,,0,2015,H,59,1424,,249
317,13,55,1229,,0,2015,A,60,1429,,250
318,13,39,1313,,0,2015,H,67,1438,02,251
319,13,56,1248,16,0,2015,H,83,1452,05,252
320,13,45,1151,,0,2015,H,89,1458,01,253
321,13,70,1294,,0,2015,H,78,1461,12,254
322,14,74,1441,,0,2015,H,80,1104,,255
323,14,46,1384,,0,2015,H,49,1110,,256
324,14,39,1126,,0,2015,H,49,1113,,257
325,14,49,1167,,0,2015,N,56,1115,,258
326,14,62,1252,,0,2015,A,87,1125,15,259
327,14,59,1120,,0,2015,H,90,1160,,260
328,14,69,1415,,0,2015,A,70,1170,,261
329,14,77,1324,,0,2015,H,89,1185,,262
330,14,50,1430,,0,2015,H,75,1186,13,263
331,14,75,1364,,1,2015,H,81,1195,,264
332,14,67,1158,,0,2015,A,80,1205,,265
333,14,56,1374,06,0,2015,H,72,1211,02,266
334,14,45,1286,,0,2015,H,61,1213,,267
335,14,77,1355,,0,2015,H,82,1225,,268
336,14,64,1442,,0,2015,H,67,1227,,269
337,14,64,1411,15,0,2015,H,83,1231,10,270
338,14,56,1295,15,0,2015,H,87,1234,07,271
339,14,58,1209,14,0,2015,H,81,1235,03,272
340,14,71,1188,,0,2015,A,74,1236,,273
341,14,71,1347,,0,2015,H,74,1241,,274
342,14,73,1282,,0,2015,H,83,1243,,275
343,14,55,1174,,0,2015,H,61,1251,,276
344,14,39,1240,,0,2015,H,88,1257,04,277
345,14,57,1148,,0,2015,H,93,1268,04,278
346,14,67,1196,,0,2015,A,69,1274,,279
347,14,53,1137,,0,2015,H,77,1276,,280
348,14,64,1407,,0,2015,A,74,1279,11b,281
349,14,68,1290,,0,2015,H,89,1280,,282
350,14,64,1220,,0,2015,H,76,1301,08,283
351,14,86,1263,,0,2015,H,90,1312,,284
352,14,57,1311,,0,2015,H,71,1317,,285
353,14,56,1135,,0,2015,A,69,1321,,286
354,14,66,1178,,0,2015,H,83,1332,08,287
355,14,45,1127,,0,2015,H,66,1344,06,288
356,14,46,1299,,0,2015,A,63,1367,,289
357,14,59,1375,,0,2015,H,68,1379,,290
358,14,49,1180,,0,2015,A,52,1386,,291
359,14,54,1450,,0,2015,H,81,1395,,292
360,14,75,1256,,0,2015,H,82,1396,,293
361,14,73,1117,,0,2015,A,75,1404,,294
362,14,46,1288,,0,2015,A,51,1406,,295
363,14,53,1418,,0,2015,H,64,1409,,296
364,14,62,1427,,0,2015,A,63,1410,,297
365,14,58,1399,,0,2015,H,70,1425,,298
366,14,76,1373,,0,2015,A,84,1436,,299
367,14,44,1271,,0,2015,H,81,1437,01,300
368,14,49,1408,,0,2015,A,71,1448,,301
369,14,74,1155,,0,2015,A,77,1457,,302
370,15,65,1376,,0,2015,A,69,1124,03,303
371,15,67,1285,,2,2015,H,72,1129,11a,304
372,15,68,1426,,0,2015,A,74,1138,12,305
373,15,48,1151,,0,2015,H,70,1139,06,306
374,15,62,1114,,0,2015,H,91,1140,11a,307
375,15,63,1464,,0,2015,H,75,1141,,308
376,15,51,1250,,0,2015,A,63,1145,,309
377,15,56,1447,,0,2015,H,70,1162,,310
378,15,52,1159,,0,2015,H,58,1165,,311
379,15,51,1144,,0,2015,H,86,1172,10,312
380,15,62,1179,,0,2015,H,80,1177,,313
381,15,71,1277,07,0,2015,N,81,1181,01,314
382,15,52,1391,,0,2015,A,53,1198,,315
383,15,62,1394,,0,2015,H,78,1207,04,316
384,15,70,1392,,0,2015,H,80,1208,10,317
385,15,46,1105,,0,2015,H,66,1210,,318
386,15,54,1218,,0,2015,A,62,1219,,319
387,15,57,1239,,0,2015,A,66,1238,,320
388,15,40,1242,02,0,2015,N,72,1246,01,321
389,15,58,1346,,0,2015,A,60,1247,,322
390,15,64,1403,,1,2015,H,69,1261,09,323
391,15,68,1264,16b,1,2015,H,77,1269,,324
392,15,54,1443,,0,2015,H,76,1278,,325
393,15,49,1292,,0,2015,A,68,1293,,326
394,15,56,1146,,0,2015,H,82,1304,,327
395,15,73,1199,,0,2015,A,76,1318,14,328
396,15,77,1372,12,1,2015,A,79,1320,05,329
397,15,63,1266,,0,2015,H,74,1326,10,330
398,15,57,1350,,0,2015,H,63,1330,,331
399,15,57,1335,,0,2015,A,73,1351,,332
400,15,67,1398,,0,2015,A,84,1356,,333
401,15,49,1428,05,0,2015,H,53,1361,08,334
402,15,56,1232,,0,2015,A,69,1387,,335
403,15,71,1308,15,0,2015,H,83,1388,,336
404,15,72,1422,,0,2015,A,84,1423,,337
405,15,78,1405,,0,2015,H,87,1433,07,338
406,15,55,1354,,0,2015,H,75,1438,02,339
407,15,56,1272,,0,2015,N,71,1455,07,340
408,15,49,1224,,0,2015,H,56,1456,,341
409,15,73,1233,,0,2015,H,86,1459,12,342
410,15,74,1253,,0,2015,H,97,1462,06,343
411,16,48,1312,,0,2015,H,65,1107,14,344
412,16,54,1414,13,0,2015,H,71,1112,02,345
413,16,53,1448,,0,2015,H,83,1116,05,346
414,16,71,1383,,0,2015,A,74,1119,,347
415,16,63,1313,,0,2015,A,71,1131,,348
416,16,55,1460,,0,2015,H,70,1132,,349
417,16,61,1287,,0,2015,H,69,1153,08,350
418,16,46,1240,,0,2015,H,60,1156,,351
419,16,63,1328,03,0,2015,H,65,1166,,352
420,16,65,1286,,0,2015,H,72,1169,,353
421,16,50,1275,,0,2015,A,69,1191,,354
422,16,62,1325,,0,2015,H,79,1195,,355
423,16,65,1111,,0,2015,H,84,1202,,356
424,16,42,1386,,0,2015,H,94,1211,02,357
425,16,48,1171,,0,2015,H,53,1216,,358
426,16,65,1135,,0,2015,H,80,1221,,359
427,16,68,1454,,0,2015,A,70,1237,,360
428,16,60,1255,,0,2015,H,82,1241,,361
429,16,66,1343,,0,2015,H,83,1248,16,362
430,16,38,1420,,0,2015,H,45,1259,,363
431,16,41,1291,,0,2015,A,53,1271,,364
432,16,66,1244,,0,2015,H,74,1273,,365
433,16,64,1331,,0,2015,H,78,1281,,366
434,16,55,1299,,0,2015,H,68,1297,,367
435,16,65,1294,,0,2015,H,86,1308,15,368
436,16,55,1175,,0,2015,H,62,1317,,369
437,16,67,1164,,0,2015,H,104,1323,03,370
438,16,44,1363,,0,2015,A,63,1337,,371
439,16,64,1341,,0,2015,H,68,1349,,372
440,16,61,1133,,0,2015,A,68,1352,16b,373
441,16,44,1192,,0,2015,H,61,1353,,374
442,16,67,1122,,0,2015,H,68,1359,,375
443,16,41,1197,,0,2015,H,72,1360,,376
444,16,74,1303,,0,2015,H,98,1370,,377
445,16,70,1382,,0,2015,A,73,1373,,378
446,16,53,1254,,0,2015,H,66,1385,09,379
447,16,55,1249,,0,2015,H,65,1402,,380
448,16,39,1101,,0,2015,H,65,1409,,381
449,16,54,1365,,0,2015,H,60,1429,,382
450,16,63,1251,,0,2015,H,73,1439,,383
451,16,71,1324,,0,2015,A,82,1444,,384
452,16,60,1453,,0,2015,H,84,1458,01,385
453,17,46,1425,,0,2015,N,66,1103,,386
454,17,67,1379,,0,2015,H,81,1104,,387
455,17,44,1258,,0,2015,H,68,1113,,388
456,17,65,1307,,0,2015,N,69,1130,,389
457,17,63,1306,,0,2015,H,72,1136,,390
458,17,59,1393,,0,2015,N,73,1143,,391
459,17,97,1336,,2,2015,N,106,1150,,392
460,17,57,1158,,0,2015,N,65,1163,,393
461,17,53,1401,,0,2015,N,55,1173,11b,394
462,17,49,1194,,0,2015,H,71,1217,13,395
463,17,68,1374,06,0,2015,H,74,1231,10,396
464,17,54,1357,,0,2015,A,57,1262,,397
465,17,50,1200,,0,2015,H,66,1268,04,398
466,17,46,1180,,0,2015,N,66,1274,,399
467,17,62,1178,,0,2015,H,71,1276,,400
468,17,38,1380,,0,2015,H,69,1279,11b,401
469,17,67,1225,,0,2015,H,78,1296,,402
470,17,43,1239,,0,2015,H,79,1301,08,403
471,17,59,1389,,0,2015,A,61,1310,,404
472,17,52,1201,,0,2015,H,73,1319,,405
473,17,53,1288,,0,2015,H,73,1320,05,406
474,17,67,1316,16a,0,2015,H,69,1321,,407
475,17,51,1298,,0,2015,H,88,1344,06,408
476,17,30,1212,,0,2015,H,82,1345,09,409
477,17,52,1224,,0,2015,H,61,1347,,410
478,17,27,1167,,0,2015,H,51,1361,08,411
479,17,58,1457,,0,2015,H,59,1366,,412
480,17,45,1165,,0,2015,N,69,1376,,413
481,17,71,1412,14,1,2015,A,73,1378,,414
482,17,62,1176,,0,2015,H,78,1388,,415
483,17,71,1309,,0,2015,H,86,1395,,416
484,17,58,1411,15,0,2015,H,70,1397,,417
485,17,57,1234,07,0,2015,N,71,1400,11,418
486,17,61,1290,,0,2015,H,100,1408,,419
487,17,61,1183,,0,2015,A,63,1413,,420
488,17,74,1311,,0,2015,H,107,1417,11,421
489,17,64,1213,,0,2015,A,66,1426,,422
490,17,66,1271,,0,2015,H,106,1433,07,423
491,17,62,1252,,0,2015,H,72,1435,,424
492,17,65,1137,,0,2015,H,72,1437,01,425
493,17,65,1206,,0,2015,N,91,1452,05,426
494,18,38,1342,,0,2015,N,63,1110,,427
495,18,71,1175,,0,2015,H,99,1116,05,428
496,18,80,1418,,0,2015,H,105,1120,,429
497,18,45,1341,,0,2015,H,60,1124,03,430
498,18,48,1263,,0,2015,H,76,1141,,431
499,18,60,1174,,0,2015,H,78,1142,,432
500,18,63,1376,,0,2015,N,65,1150,,433
501,18,70,1209,14,0,2015,H,80,1161,,434
502,18,64,1173,11b,0,2015,N,75,1163,,435
503,18,54,1396,,0,2015,N,74,1181,01,436
504,18,62,1464,,0,2015,H,71,1185,,437
505,18,56,1419,,1,2015,H,61,1196,,438
506,18,70,1155,,0,2015,N,72,1205,,439
507,18,60,1407,,0,2015,H,82,1208,10,440
508,18,69,1236,,0,2015,H,78,1210,,441
509,18,49,1197,,0,2015,H,64,1213,,442
510,18,69,1108,,0,2015,N,82,1214,16a,443
511,18,70,1338,,0,2015,N,74,1218,,444
512,18,65,1392,,0,2015,H,66,1220,,445
513,18,66,1122,,0,2015,H,107,1228,,446
514,18,64,1451,,0,2015,N,73,1229,,447
515,18,81,1448,,0,2015,A,85,1233,,448
516,18,51,1356,,0,2015,H,74,1245,,449
517,18,65,1131,,0,2015,H,89,1246,01,450
518,18,60,1243,,0,2015,H,69,1253,,451
519,18,79,1422,,1,2015,N,81,1255,,452
520,18,64,1287,,0,2015,H,73,1256,,453
521,18,67,1267,,0,2015,H,85,1257,04,454
522,18,51,1103,,0,2015,N,79,1274,,455
523,18,52,1260,,0,2015,H,87,1277,07,456
524,18,50,1126,,0,2015,H,73,1284,,457
525,18,55,1244,,0,2015,H,68,1295,15,458
526,18,58,1206,,0,2015,N,69,1307,,459
527,18,68,1454,,0,2015,H,82,1329,09,460
528,18,61,1261,09,0,2015,N,70,1330,,461
529,18,68,1405,,0,2015,H,78,1332,08,462
530,18,42,1331,,0,2015,H,55,1333,,463
531,18,71,1165,,0,2015,N,72,1336,,464
532,18,74,1250,,0,2015,H,78,1351,,465
