,DayNum,LScore,LTeamID,LTseed,NumOT,Season,WLoc,WScore,WTeamID,WTseed,index
176,11,67,1149,,0,2012,H,72,1243,08,109
177,11,58,1265,,0,2012,H,108,1246,01,110
178,11,53,1248,,0,2012,H,79,1247,,111
179,11,62,1117,,0,2012,H,65,1249,16a,112
180,11,48,1404,,0,2012,H,83,1257,04,113
181,11,58,1417,,0,2012,A,69,1258,,114
182,11,37,1291,,0,2012,H,91,1266,03,115
183,11,49,1106,,0,2012,H,67,1267,,116
184,11,67,1189,,0,2012,H,85,1269,,117
185,11,58,1399,,0,2012,H,69,1274,,118
186,11,58,1137,,0,2012,H,70,1278,,119
187,11,38,1419,,0,2012,H,60,1279,,120
188,11,68,1369,,0,2012,H,83,1281,02,121
189,11,46,1305,,0,2012,A,68,1283,,122
190,11,71,1122,,0,2012,H,80,1292,,123
191,11,65,1362,,0,2012,A,73,1295,,124
192,11,70,1255,,0,2012,A,78,1298,,125
193,11,75,1421,16,0,2012,H,84,1301,11,126
194,11,48,1377,,0,2012,H,65,1304,,127
195,11,55,1277,01,0,2012,N,67,1314,01,128
196,11,74,1131,,1,2012,A,82,1318,,129
197,11,42,1460,,0,2012,H,73,1326,02,130
198,11,74,1226,,0,2012,H,78,1328,,131
199,11,39,1394,,0,2012,H,71,1329,,132
200,11,45,1420,,0,2012,A,59,1335,,133
201,11,56,1107,,0,2012,H,89,1338,,134
202,11,34,1296,,0,2012,H,96,1345,10,135
203,11,54,1174,,0,2012,H,58,1347,,136
204,11,56,1110,,0,2012,H,66,1350,,137
205,11,57,1351,,0,2012,H,83,1352,,138
206,11,56,1171,,0,2012,H,62,1353,,139
207,11,50,1216,,0,2012,N,70,1357,,140
208,11,63,1136,,0,2012,H,75,1361,06,141
209,11,50,1441,,0,2012,H,75,1376,,142
210,11,75,1413,,0,2012,N,76,1381,,143
211,11,58,1165,,0,2012,H,79,1382,14,144
212,11,61,1443,16b,0,2012,A,72,1386,,145
213,11,37,1398,,0,2012,H,71,1387,09,146
214,11,52,1146,,0,2012,H,91,1390,,147
215,11,60,1126,,0,2012,H,65,1391,,148
216,11,72,1195,,0,2012,H,73,1395,,149
217,11,63,1422,,0,2012,H,92,1397,,150
218,11,85,1407,,0,2012,H,90,1403,,151
219,11,63,1105,,0,2012,H,72,1408,,152
220,11,49,1114,,0,2012,H,65,1409,,153
221,11,66,1319,,0,2012,N,83,1418,,154
222,11,59,1169,,0,2012,H,66,1425,,155
223,11,64,1431,,0,2012,A,73,1427,,156
224,11,62,1140,14a,0,2012,H,69,1429,,157
225,11,57,1384,,0,2012,H,63,1433,12,158
226,11,81,1204,,0,2012,A,90,1434,,159
227,11,64,1332,,0,2012,H,78,1435,05,160
228,11,70,1284,,0,2012,H,106,1437,,161
229,11,100,1154,,0,2012,N,103,1440,,162
230,11,63,1259,15,0,2012,H,75,1448,,163
231,11,71,1331,,0,2012,H,78,1452,10,164
232,11,63,1288,,0,2012,H,74,1462,10,165
233,11,69,1148,,0,2012,N,73,1463,,166
234,12,65,1440,,0,2012,H,75,1102,,167
235,12,63,1413,,0,2012,N,70,1136,,168
236,12,52,1363,,0,2012,H,79,1142,,169
237,12,72,1119,,0,2012,N,83,1154,,170
238,12,74,1127,,0,2012,A,78,1159,,171
239,12,58,1442,,0,2012,H,87,1173,,172
240,12,55,1342,,0,2012,H,96,1181,02,173
241,12,59,1457,,0,2012,A,71,1184,,174
242,12,77,1139,,1,2012,H,80,1191,,175
243,12,54,1366,,0,2012,H,83,1207,03,176
244,12,58,1456,,0,2012,H,73,1214,,177
245,12,42,1212,,0,2012,H,88,1222,,178
246,12,77,1250,15,0,2012,H,86,1235,08,179
247,12,72,1303,,0,2012,H,83,1236,,180
248,12,61,1225,,0,2012,H,69,1253,12,181
249,12,74,1311,,0,2012,H,96,1261,,182
250,12,48,1312,,0,2012,H,62,1264,,183
251,12,65,1375,,0,2012,H,80,1280,,184
252,12,58,1418,,0,2012,N,78,1295,,185
253,12,75,1294,,0,2012,A,89,1308,13,186
254,12,46,1330,,0,2012,A,63,1320,,187
255,12,67,1290,16a,0,2012,H,80,1323,07,188
256,12,62,1167,,0,2012,H,86,1333,,189
257,12,55,1216,,0,2012,H,70,1336,,190
258,12,65,1194,,0,2012,N,70,1339,,191
259,12,61,1192,,0,2012,H,72,1344,,192
260,12,76,1444,,0,2012,H,82,1355,14,193
261,12,37,1381,,0,2012,H,70,1361,06,194
262,12,50,1319,,0,2012,H,69,1362,,195
263,12,71,1383,,1,2012,H,75,1371,,196
264,12,59,1436,16b,0,2012,H,61,1378,12b,197
265,12,53,1200,,0,2012,H,78,1393,01,198
266,12,53,1190,,0,2012,H,64,1439,,199
267,12,57,1343,,0,2012,A,73,1447,,200
268,12,74,1209,,0,2012,H,91,1449,,201
269,12,31,1244,,0,2012,H,85,1458,04,202
270,12,69,1359,,0,2012,A,76,1464,,203
271,13,63,1123,,0,2012,H,73,1112,,204
272,13,66,1322,,0,2012,H,72,1114,,205
273,13,59,1238,,0,2012,H,92,1124,03,206
274,13,58,1282,,0,2012,H,68,1133,,207
275,13,54,1203,,0,2012,H,81,1143,12a,208
276,13,40,1106,,0,2012,H,65,1153,06,209
277,13,58,1435,05,0,2012,A,71,1156,,210
278,13,61,1152,,0,2012,H,95,1166,08,211
279,13,54,1146,,0,2012,H,75,1170,,212
280,13,66,1453,,0,2012,H,84,1182,,213
281,13,71,1252,,0,2012,A,74,1205,,214
282,13,54,1132,,0,2012,H,63,1208,,215
283,13,53,1151,,0,2012,H,78,1231,04,216
284,13,73,1145,,0,2012,H,82,1241,,217
285,13,48,1249,16a,0,2012,H,68,1257,04,218
286,13,44,1240,,0,2012,H,58,1267,,219
287,13,62,1423,,0,2012,H,71,1268,,220
288,13,51,1258,,0,2012,A,58,1292,,221
289,13,58,1319,,0,2012,N,70,1295,,222
290,13,61,1287,,0,2012,H,91,1301,11,223
291,13,75,1421,16,0,2012,A,91,1314,01,224
292,13,36,1410,,0,2012,H,60,1321,,225
293,13,65,1404,,0,2012,H,74,1325,13,226
294,13,78,1351,,0,2012,H,86,1338,,227
295,13,61,1209,,0,2012,N,66,1339,,228
296,13,74,1413,,0,2012,H,89,1361,06,229
297,13,70,1418,,0,2012,H,71,1362,,230
298,13,78,1136,,0,2012,N,95,1381,,231
299,13,59,1420,,0,2012,H,82,1385,,232
300,13,46,1131,,0,2012,H,82,1400,11,233
301,13,58,1380,,0,2012,H,83,1401,,234
302,13,52,1368,,0,2012,H,67,1409,,235
303,13,41,1415,,0,2012,H,52,1431,,236
304,13,38,1354,,0,2012,H,75,1438,10,237
305,13,71,1194,,0,2012,H,77,1449,,238
306,13,57,1149,,0,2012,H,85,1455,05,239
307,14,57,1324,,0,2012,H,74,1104,09,240
308,14,68,1135,,0,2012,N,77,1107,,241
309,14,55,1244,,0,2012,H,68,1120,,242
310,14,64,1306,,0,2012,H,67,1130,,243
311,14,74,1187,,0,2012,H,76,1144,,244
312,14,56,1374,,0,2012,N,75,1161,11,245
313,14,66,1447,,0,2012,H,78,1163,09,246
314,14,61,1127,,0,2012,H,76,1165,,247
315,14,61,1350,,0,2012,H,74,1172,13,248
316,14,58,1394,,0,2012,A,65,1176,,249
317,14,70,1290,16a,0,2012,H,80,1177,,250
318,14,77,1209,,0,2012,N,84,1194,,251
319,14,76,1206,,1,2012,N,79,1198,,252
320,14,50,1416,,0,2012,H,73,1199,03,253
321,14,58,1162,,0,2012,A,62,1202,,254
322,14,45,1422,,0,2012,H,86,1207,03,255
323,14,52,1175,,0,2012,H,70,1210,,256
324,14,81,1450,,0,2012,H,89,1211,07,257
325,14,67,1169,,0,2012,H,86,1218,,258
326,14,71,1430,,0,2012,H,84,1222,,259
327,14,74,1126,,1,2012,H,76,1223,,260
328,14,46,1188,,0,2012,H,66,1228,,261
329,14,59,1419,,0,2012,A,71,1232,,262
330,14,79,1299,,0,2012,H,95,1234,,263
331,14,61,1260,,0,2012,H,74,1243,08,264
332,14,81,1384,,0,2012,A,84,1248,,265
333,14,61,1192,,0,2012,A,72,1250,15,266
334,14,72,1456,,0,2012,A,75,1251,,267
335,14,68,1164,,0,2012,H,78,1259,15,268
336,14,68,1313,15,0,2012,H,99,1266,03,269
337,14,67,1318,,0,2012,H,83,1269,,270
338,14,62,1110,,1,2012,H,64,1271,,271
339,14,47,1406,,0,2012,H,64,1276,04,272
340,14,55,1355,14,0,2012,H,71,1278,,273
341,14,39,1212,,0,2012,H,69,1279,,274
342,14,63,1273,,0,2012,H,81,1281,02,275
343,14,69,1288,,0,2012,A,80,1293,06,276
344,14,61,1425,,2,2012,A,64,1304,,277
345,14,93,1148,,1,2012,H,102,1310,,278
346,14,47,1226,,0,2012,H,63,1315,,279
347,14,57,1366,,0,2012,H,62,1316,,280
348,14,53,1178,15,0,2012,H,59,1323,07,281
349,14,69,1254,16,0,2012,H,77,1330,,282
350,14,46,1347,,0,2012,H,62,1336,,283
351,14,50,1184,,0,2012,H,78,1342,,284
352,14,72,1193,,0,2012,A,80,1344,,285
353,14,65,1219,,0,2012,H,67,1345,10,286
354,14,61,1372,,0,2012,H,66,1360,,287
355,14,50,1414,,0,2012,H,51,1363,,288
356,14,67,1265,,0,2012,H,81,1378,12b,289
357,14,59,1201,,0,2012,H,75,1390,,290
358,14,60,1197,,0,2012,A,78,1391,,291
359,14,56,1264,,0,2012,H,92,1393,01,292
360,14,67,1335,,1,2012,A,73,1396,05,293
361,14,67,1305,,0,2012,H,71,1424,06,294
362,14,46,1284,,0,2012,H,91,1439,,295
363,14,49,1398,,0,2012,H,52,1443,16b,296
364,14,63,1339,,0,2012,H,93,1449,,297
365,14,57,1296,,0,2012,A,59,1454,,298
366,15,70,1237,,0,2012,H,75,1114,,299
367,15,67,1361,06,0,2012,H,77,1124,03,300
368,15,46,1151,,0,2012,H,57,1139,,301
369,15,55,1122,,0,2012,H,72,1143,12a,302
370,15,83,1255,,0,2012,A,87,1145,,303
371,15,75,1141,,2,2012,A,77,1150,,304
372,15,59,1240,,0,2012,H,73,1153,06,305
373,15,63,1261,,0,2012,H,71,1157,,306
374,15,57,1287,,0,2012,H,72,1158,,307
375,15,65,1235,08,0,2012,H,74,1179,,308
376,15,62,1351,,0,2012,A,80,1180,,309
377,15,69,1277,01,0,2012,N,74,1181,02,310
378,15,61,1377,,0,2012,H,70,1186,,311
379,15,53,1376,,0,2012,H,58,1189,,312
380,15,68,1111,,0,2012,H,81,1190,,313
381,15,52,1374,,0,2012,N,54,1201,,314
382,15,39,1284,,0,2012,N,71,1206,,315
383,15,64,1221,,0,2012,A,73,1217,12,316
384,15,60,1452,10,0,2012,A,70,1245,,317
385,15,65,1242,02,0,2012,N,75,1246,01,318
386,15,52,1135,,0,2012,N,54,1264,,319
387,15,81,1125,14,0,2012,H,97,1272,08,320
388,15,57,1353,,0,2012,H,72,1274,,321
389,15,67,1173,,1,2012,H,72,1275,,322
390,15,46,1117,,0,2012,A,77,1283,,323
391,15,66,1417,,0,2012,A,86,1292,,324
392,15,78,1249,16a,1,2012,H,85,1325,13,325
393,15,74,1196,07,0,2012,H,81,1326,02,326
394,15,46,1115,,0,2012,H,73,1329,,327
395,15,60,1113,,0,2012,A,66,1337,,328
396,15,65,1370,,0,2012,H,66,1340,,329
397,15,62,1463,,0,2012,H,68,1346,,330
398,15,52,1389,,0,2012,A,69,1352,,331
399,15,63,1392,,0,2012,H,74,1357,,332
400,15,56,1365,,0,2012,H,89,1364,,333
401,15,42,1356,,0,2012,A,61,1387,09,334
402,15,41,1320,,0,2012,H,57,1388,07,335
403,15,52,1161,11,0,2012,H,64,1390,,336
404,15,74,1107,,0,2012,H,98,1393,01,337
405,15,90,1348,,0,2012,H,100,1400,11,338
406,15,50,1311,,0,2012,H,96,1408,,339
407,15,49,1185,,0,2012,H,66,1411,,340
408,15,77,1331,,0,2012,N,78,1427,,341
409,15,68,1137,,0,2012,H,80,1435,05,342
410,15,69,1247,,1,2012,H,76,1437,,343
411,15,48,1457,,0,2012,H,69,1438,10,344
412,15,63,1198,,0,2012,H,78,1439,,345
413,15,63,1429,,0,2012,H,73,1451,,346
414,15,56,1294,,0,2012,H,75,1461,,347
415,15,63,1236,,0,2012,H,86,1462,10,348
416,16,56,1194,,0,2012,H,62,1110,,349
417,16,68,1324,,0,2012,H,91,1116,,350
418,16,59,1428,,0,2012,H,80,1129,,351
419,16,65,1369,,0,2012,H,66,1133,,352
420,16,59,1165,,0,2012,H,68,1138,,353
421,16,50,1154,,0,2012,A,73,1155,,354
422,16,60,1412,,0,2012,A,70,1166,08,355
423,16,58,1142,,0,2012,A,60,1167,,356
424,16,61,1260,,0,2012,H,65,1183,,357
425,16,66,1391,,0,2012,H,79,1199,03,358
426,16,61,1355,14,0,2012,H,72,1208,,359
427,16,73,1191,,0,2012,A,94,1231,04,360
428,16,73,1383,,0,2012,H,79,1248,,361
429,16,76,1338,,0,2012,A,86,1253,12,362
430,16,74,1303,,0,2012,H,77,1282,,363
431,16,50,1216,,0,2012,A,63,1291,,364
432,16,61,1453,,0,2012,H,65,1295,,365
433,16,58,1343,,0,2012,H,60,1301,11,366
434,16,53,1307,05,0,2012,A,62,1308,13,367
435,16,41,1358,,0,2012,H,74,1323,07,368
436,16,85,1427,,1,2012,H,90,1329,,369
437,16,43,1224,,0,2012,H,53,1330,,370
438,16,44,1115,,0,2012,N,80,1331,,371
439,16,72,1220,,0,2012,H,82,1333,,372
440,16,68,1254,16,0,2012,H,77,1336,,373
441,16,81,1363,,1,2012,H,83,1362,,374
442,16,70,1239,,1,2012,H,73,1366,,375
443,16,56,1298,,0,2012,H,65,1373,,376
444,16,62,1419,,0,2012,H,85,1397,,377
445,16,64,1317,,0,2012,H,69,1403,,378
446,16,34,1212,,0,2012,H,64,1430,,379
447,16,53,1171,,0,2012,A,65,1436,16b,380
448,16,83,1300,,0,2012,H,87,1447,,381
449,16,72,1204,,0,2012,H,81,1448,,382
450,16,41,1159,,0,2012,H,68,1458,04,383
451,16,39,1238,,0,2012,H,56,1460,,384
452,17,42,1268,,0,2012,N,62,1104,09,385
453,17,72,1385,,0,2012,A,81,1112,,386
454,17,45,1404,,0,2012,H,63,1117,,387
455,17,66,1299,,0,2012,H,94,1144,,388
456,17,60,1263,,0,2012,H,80,1163,09,389
457,17,52,1379,09,0,2012,H,59,1176,,390
458,17,59,1341,,0,2012,H,68,1195,,391
459,17,55,1316,,0,2012,H,91,1196,07,392
460,17,64,1252,,0,2012,H,79,1228,,393
461,17,38,1188,,0,2012,H,68,1229,,394
462,17,55,1296,,0,2012,H,88,1234,,395
463,17,63,1420,,0,2012,A,73,1259,15,396
464,17,58,1312,,0,2012,H,79,1269,,397
465,17,46,1202,,0,2012,A,66,1273,,398
466,17,55,1442,,0,2012,H,59,1276,04,399
467,17,57,1193,,0,2012,H,67,1278,,400
468,17,60,1401,,0,2012,N,69,1280,,401
469,17,52,1310,,0,2012,H,83,1281,02,402
470,17,52,1225,,0,2012,H,57,1285,13,403
471,17,54,1334,,0,2012,H,78,1305,,404
472,17,82,1261,,0,2012,N,88,1321,,405
473,17,60,1106,,0,2012,A,67,1322,,406
474,17,65,1186,,0,2012,H,73,1332,,407
475,17,72,1351,,1,2012,A,78,1335,,408
476,17,90,1233,14b,0,2012,N,91,1345,10,409
477,17,65,1380,,0,2012,H,80,1349,,410
478,17,51,1214,,0,2012,H,72,1350,,411
479,17,75,1357,,0,2012,H,91,1353,,412
480,17,54,1425,,0,2012,H,56,1361,06,413
481,17,54,1433,12,0,2012,N,69,1371,,414
482,17,53,1210,,0,2012,N,66,1386,,415
483,17,55,1444,,0,2012,N,69,1396,05,416
484,17,49,1443,16b,0,2012,N,65,1409,,417
485,17,70,1145,,0,2012,H,95,1424,06,418
486,17,73,1342,,0,2012,A,80,1441,,419
487,17,68,1170,,0,2012,H,79,1450,,420
488,17,62,1108,,0,2012,H,97,1452,10,421
489,17,58,1160,11,0,2012,N,67,1455,05,422
490,18,60,1455,05,0,2012,N,70,1104,09,423
491,18,60,1255,,0,2012,H,92,1140,14a,424
492,18,64,1382,14,0,2012,H,67,1156,,425
493,18,63,1311,,0,2012,N,73,1168,,426
494,18,69,1172,13,0,2012,H,82,1181,02,427
495,18,65,1251,,0,2012,A,73,1184,,428
496,18,51,1114,,0,2012,H,62,1185,,429
497,18,62,1389,,0,2012,H,73,1192,,430
498,18,49,1127,,0,2012,H,64,1200,,431
499,18,50,1270,,0,2012,H,69,1209,,432
500,18,60,1433,12,0,2012,N,73,1210,,433
501,18,64,1130,,0,2012,N,86,1221,,434
502,18,78,1116,,0,2012,N,87,1222,,435
503,18,50,1123,,0,2012,H,57,1232,,436
504,18,88,1444,,0,2012,N,94,1233,14b,437
505,18,57,1359,,0,2012,H,70,1239,,438
506,18,59,1151,,0,2012,A,65,1244,,439
507,18,57,1456,,0,2012,N,82,1250,15,440
508,18,57,1443,16b,0,2012,N,76,1261,,441
509,18,73,1457,,0,2012,N,95,1266,03,442
510,18,71,1160,11,0,2012,N,78,1268,,443
511,18,41,1411,,0,2012,H,76,1277,01,444
512,18,59,1179,,0,2012,N,63,1279,,445
513,18,57,1112,,0,2012,N,67,1280,,446
514,18,71,1113,,0,2012,A,76,1307,05,447
515,18,56,1180,,0,2012,N,61,1313,15,448
516,18,65,1409,,0,2012,N,69,1321,,449
517,18,69,1175,,0,2012,H,93,1323,07,450
518,18,41,1238,,0,2012,H,85,1326,02,451
519,18,65,1164,,0,2012,H,92,1328,,452
520,18,77,1396,05,0,2012,N,85,1345,10,453
521,18,66,1410,,0,2012,A,70,1367,,454
522,18,70,1386,,0,2012,N,78,1371,,455
523,18,49,1413,,0,2012,A,70,1390,,456
524,18,55,1438,10,0,2012,N,57,1395,,457
525,18,57,1385,,0,2012,A,58,1401,,458
526,18,91,1405,,0,2012,N,94,1402,,459
527,18,52,1271,,0,2012,H,73,1408,,460
528,18,72,1219,,0,2012,H,84,1416,,461
529,18,64,1223,,0,2012,H,73,1418,,462
530,18,59,1103,,0,2012,H,62,1434,,463
531,18,69,1174,,0,2012,H,79,1437,,464
532,18,49,1237,,0,2012,H,62,1454,,465
